boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
55,13,Q2 Sprint 3,-8,12,1,8,0,0,0,0,1,8,0,0,0,0,2,1
55,20,Q2 Sprint 4,-10,12,3,10,0,0,0,0,3,10,0,0,0,0,2,1
55,22,Q2 Sprint 5,-2,4,4,4,0,0,2,2,2,2,0,0,0,0,2,3
55,24,Q3 Sprint 1,-5,9,4,4,1,1,0,0,5,5,0,0,0,0,2,3
55,25,Q3 Sprint 2,-4,9,3,5,0,0,0,0,3,5,0,0,0,0,2,2
55,26,Aurora Q3 Sprint 2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1
55,30,Q3 Sprint 3,-8,11,1,8,0,0,0,0,1,8,0,0,0,0,2,2
55,31,Q3 Sprint 4,-3,11,4,4,0,0,0,0,4,4,0,0,0,0,2,3
55,36,Mesos Q3 Sprint 5,-9,14,2,9,2,2,2,2,2,9,0,0,0,0,2,4
55,38,Mesos Q3 Sprint 6,-5,14,1,5,0,0,0,0,1,5,0,0,0,0,2,1
55,43,Twitter Q4 Sprint 1,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,2,1
55,45,Mesosphere Q4 Sprint 1 10/31,-4,12,6,9,1,1,3,6,4,4,0,0,0,0,2,5
55,47,Mesosphere Q4 Sprint 2 - 11/14,-1,10,1,1,0,0,0,0,1,1,0,0,0,0,2,1
55,49,Twitter Mesos Q4 Sprint 2,0,14,0,0,1,2,1,2,0,0,0,0,0,0,2,2
55,51,Twitter Mesos Q4 Sprint 3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4
55,55,Mesosphere Q4 Sprint 3 - 12/7,-7,18,5,21,0,0,0,0,5,21,0,0,0,0,2,2
55,56,Twitter Mesos Q4 Sprint 4,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,2,1
55,69,Mesosphere Q1 Sprint 1 - 1/23,-1,8,3,15,0,0,0,0,3,15,0,0,0,0,2,2
55,74,Mesosphere Q1 Sprint 2 - 2/6,0,14,2,14,0,0,0,0,2,14,0,0,0,0,2,2
55,75,Mesosphere Q1 Sprint 3 - 2/20,-14,14,3,15,0,0,0,0,3,15,0,0,0,0,2,3
55,80,Twitter Mesos Q1 Sprint 2,-14,14,4,14,0,0,0,0,4,14,0,0,0,0,2,3
55,81,Mesosphere Q1 Sprint 4 - 3/6,2,14,1,1,0,0,0,0,1,1,0,0,0,0,2,3
55,87,Twitter Mesos Q1 Sprint 3,-2,13,1,2,0,0,0,0,0,0,1,5,0,0,2,1
55,95,Mesosphere Q1 Sprint 5 - 3/20,-5,11,3,4,3,4,0,0,5,7,1,1,0,0,2,4
55,102,Mesosphere Q1 Sprint 6 - 4/3,-2,14,3,4,0,0,0,0,3,4,0,0,0,0,2,2
55,106,Mesosphere Q1 Sprint 7 - 4/17,-3,14,3,5,0,0,0,0,3,5,0,0,0,0,2,2
55,108,Mesosphere Q2 Sprint 8 - 5/1,-2,14,1,2,0,0,0,0,1,2,0,0,0,0,2,2
55,115,Mesosphere Q1 Sprint 9 - 5/15,8,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1
55,118,Twitter Q2 Sprint 2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1
55,130,Mesosphere Sprint 10,8,10,1,2,0,0,0,0,1,2,0,0,0,0,2,3
55,132,Twitter Q2 Sprint 3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,2,2
55,134,Mesosphere Sprint 11,-3,13,0,0,4,18,0,0,4,18,0,0,0,0,2,4
