boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
23,140,Story,Major,1,0,0,0,0,0,0,0,0,hard
23,140,Bug,Major,1,0,1,0,0,0,0,0,0,easy
23,140,Story,Major,2,1,1,0,0,0,0,0,0,medium
23,140,Bug,Major,0,0,1,0,0,0,0,0,0,hard
23,140,Story,Major,0,0,1,0,0,0,0,0,0,easy
23,140,Story,Major,1,0,1,0,0,0,0,0,0,medium
23,146,Story,Major,1,0,0,0,0,0,0,0,1,easy
23,146,Story,Major,1,0,0,0,0,0,0,0,0,easy
23,146,Story,Major,0,0,1,1,0,0,0,0,0,easy
23,146,Epic,Major,0,0,0,0,0,0,0,0,1,easy
23,146,Story,Major,1,0,1,0,0,0,0,0,0,easy
23,146,Story,Major,0,0,0,0,0,0,0,0,0,easy
23,146,Story,Major,0,0,1,0,0,0,0,0,1,easy
23,146,Story,Major,0,0,0,0,0,0,0,0,0,easy
23,146,Story,Major,0,0,1,0,0,0,0,0,1,hard
23,146,Story,Major,0,0,1,0,0,0,0,0,2,easy
23,146,Story,Major,0,0,1,0,0,0,0,0,1,easy
23,146,Bug,Blocker,0,0,1,0,0,0,0,0,0,easy
23,146,Bug,Major,0,0,1,1,0,0,0,0,0,easy
23,146,Bug,Major,2,0,0,0,0,0,0,0,4,hard
23,146,Story,Major,1,0,1,0,0,0,0,0,0,easy
23,146,Story,Major,1,0,1,0,0,0,0,0,0,medium
23,146,Bug,Blocker,2,0,1,2,0,0,0,0,2,hard
23,152,Story,Major,1,0,1,0,0,0,1,0,2,easy
23,152,Story,Major,1,0,1,0,0,0,1,0,0,medium
23,152,Epic,Major,0,0,0,0,0,0,0,0,1,easy
23,152,Story,Major,0,0,0,0,0,0,0,0,0,easy
23,152,Story,Major,0,0,1,0,0,0,1,0,1,easy
23,152,Story,Major,0,0,0,0,0,0,3,0,0,easy
23,152,Bug,Critical,0,0,1,1,0,0,1,1,10,hard
23,152,Story,Major,0,0,1,0,0,0,1,0,1,hard
23,152,Story,Major,0,0,1,0,0,0,1,0,2,hard
23,152,Story,Major,1,0,1,0,0,0,1,0,2,easy
23,152,Story,Major,0,0,1,0,0,0,1,0,1,easy
23,152,Story,Major,0,0,2,0,0,0,1,0,2,medium
23,152,Story,Critical,0,0,1,0,0,0,1,0,0,hard
23,152,Bug,Major,2,0,0,0,0,0,0,0,4,hard
23,152,Story,Major,2,0,0,0,0,0,0,0,8,medium
23,152,Story,Major,0,0,1,0,0,0,3,0,1,easy
23,152,Story,Minor,0,0,1,0,0,0,1,0,0,easy
23,152,Story,Major,1,0,1,0,0,0,3,0,3,hard
23,152,Story,Major,0,0,0,0,0,0,0,0,0,hard
23,152,Story,Major,0,0,1,0,0,0,0,0,0,easy
23,152,Story,Blocker,0,1,1,0,0,0,1,0,0,easy
23,152,Story,Major,0,0,2,0,0,0,0,0,2,medium
23,152,Story,Major,1,1,1,1,0,0,0,0,0,hard
23,152,Bug,Major,0,0,0,0,0,0,0,0,0,medium
35,8,Bug,Minor,3,0,1,0,0,0,1,0,0,hard
35,8,Task,Major,0,0,1,2,0,0,0,0,1,easy
35,8,Task,Major,3,0,1,1,0,0,1,0,0,easy
35,8,Task,Major,1,0,1,0,0,0,1,0,0,easy
35,8,Task,Minor,1,0,1,0,0,0,1,0,0,easy
35,8,Bug,Major,1,1,1,0,0,0,0,0,0,hard
35,8,Bug,Major,0,0,1,0,0,0,0,0,0,medium
35,8,Improvement,Major,1,0,0,1,0,0,0,0,0,medium
35,8,Task,Minor,1,0,0,0,0,0,1,0,0,medium
35,8,Task,Minor,1,0,1,0,0,0,1,0,0,easy
35,8,Improvement,Major,1,0,0,0,0,0,1,0,0,medium
35,8,Improvement,Major,1,0,0,2,0,0,1,0,0,medium
35,8,Improvement,Major,2,0,1,0,0,0,1,0,0,medium
35,8,Task,Major,0,0,1,2,0,0,0,0,0,hard
35,8,Task,Major,0,0,1,0,0,0,0,0,0,hard
35,8,Task,Major,0,0,1,4,0,0,0,0,0,hard
35,8,Task,Major,2,0,1,2,0,0,0,0,1,hard
35,8,Task,Major,0,0,1,3,0,0,0,0,1,medium
35,8,Task,Major,3,0,1,3,0,0,0,0,2,easy
35,8,Task,Major,3,0,1,2,0,0,0,0,1,easy
35,8,Task,Major,1,0,1,1,0,0,0,0,0,hard
35,8,Improvement,Major,7,0,1,2,0,0,0,0,0,medium
35,8,Improvement,Minor,1,0,0,0,0,0,0,0,0,easy
35,8,Bug,Major,0,1,1,0,0,0,0,0,0,medium
35,8,Bug,Major,0,0,1,1,0,0,0,0,0,hard
35,8,Improvement,Minor,1,0,1,1,0,0,0,0,0,easy
35,8,Bug,Major,7,9,1,0,0,0,13,0,0,hard
35,8,Improvement,Major,32,0,1,6,0,0,6,0,0,hard
35,8,Bug,Critical,1,6,1,0,0,0,8,0,0,hard
35,8,Epic,Major,2,0,1,10,0,0,6,0,2,hard
35,8,Task,Major,7,0,1,3,0,0,1,0,1,medium
35,8,Improvement,Major,2,0,1,2,0,0,1,0,0,hard
35,12,Task,Major,0,0,1,2,0,0,0,0,1,easy
35,12,Task,Minor,1,0,1,0,0,0,1,0,0,easy
35,12,Bug,Major,1,1,1,0,0,0,1,0,0,hard
35,12,Bug,Major,4,0,1,0,0,0,0,0,0,medium
35,12,Bug,Major,2,0,1,0,0,0,0,0,0,medium
35,12,Improvement,Major,2,0,0,1,0,0,0,0,0,medium
35,12,Task,Minor,1,0,1,0,0,0,1,0,0,easy
35,12,Task,Major,0,0,1,2,0,0,1,0,0,hard
35,12,Improvement,Major,5,1,0,0,0,0,0,0,0,hard
35,12,Improvement,Major,17,0,1,2,0,0,1,0,0,medium
35,12,Improvement,Major,2,0,1,2,0,0,3,0,2,easy
35,12,Bug,Major,0,1,1,0,0,0,0,0,0,hard
35,12,Improvement,Minor,2,0,1,0,0,0,1,0,0,easy
35,12,Task,Major,2,0,1,1,0,0,1,0,0,easy
35,12,Task,Major,5,0,1,0,0,0,1,0,0,easy
35,12,Bug,Blocker,1,1,1,0,0,0,0,0,0,hard
35,12,Task,Major,1,0,1,0,0,0,1,0,0,easy
35,12,Improvement,Trivial,2,0,1,0,0,0,1,0,0,easy
35,12,Task,Major,2,0,1,0,0,0,1,0,0,easy
35,12,Bug,Major,0,1,0,1,0,0,0,0,0,hard
35,12,Bug,Major,1,0,1,1,0,0,0,0,0,hard
35,12,Bug,Major,5,0,1,1,0,0,0,0,1,hard
35,12,Bug,Major,1,1,1,0,0,0,0,0,1,hard
35,12,Task,Major,1,1,1,2,0,0,0,0,0,hard
35,12,Bug,Minor,1,0,0,0,0,0,0,0,0,hard
35,12,Bug,Critical,0,0,1,2,0,0,0,0,0,hard
35,12,Bug,Major,0,0,1,1,0,0,0,0,0,medium
35,12,Bug,Major,0,0,1,1,0,0,0,0,0,medium
35,12,Bug,Major,7,9,1,0,0,0,13,0,0,hard
35,12,Bug,Critical,1,6,1,0,0,0,8,0,0,hard
35,13,Task,Major,1,0,1,2,0,0,1,0,1,easy
35,13,Bug,Major,1,1,1,0,0,0,2,0,0,hard
35,13,Improvement,Major,2,0,0,1,0,0,1,0,0,medium
35,13,Task,Major,1,0,1,2,0,0,1,0,1,hard
35,13,Task,Major,7,0,1,0,0,0,1,0,0,easy
35,13,Improvement,Major,1,1,1,0,0,0,1,0,0,hard
35,13,Improvement,Major,0,0,0,0,0,0,0,0,0,easy
35,13,Improvement,Major,0,0,0,0,0,0,0,0,0,easy
35,13,Improvement,Major,0,0,0,0,0,0,0,0,0,hard
35,13,Improvement,Major,0,0,0,0,0,0,0,0,0,medium
35,13,Improvement,Major,0,0,0,0,0,0,0,0,0,hard
35,13,Improvement,Major,0,0,0,0,0,0,0,0,0,medium
35,13,Bug,Major,6,0,1,1,0,0,0,0,1,hard
35,13,Bug,Critical,1,0,1,2,0,0,0,0,0,hard
35,13,Bug,Major,2,1,1,0,0,0,2,0,1,hard
35,13,Bug,Minor,1,1,0,1,0,0,0,0,0,medium
35,13,Bug,Major,0,0,1,1,0,0,0,0,0,hard
35,13,Bug,Major,0,1,1,0,0,0,0,0,0,hard
35,13,Bug,Major,0,0,0,0,0,0,0,0,0,medium
35,13,Improvement,Major,1,0,1,0,0,0,1,0,0,hard
35,13,Bug,Major,3,1,1,0,0,0,1,0,0,medium
35,13,Improvement,Major,1,0,1,1,0,0,1,0,0,medium
35,13,Task,Major,1,0,1,0,0,0,0,0,0,medium
35,13,Improvement,Major,3,1,1,0,0,0,0,0,2,hard
35,13,Bug,Blocker,2,1,1,1,0,0,0,0,0,hard
35,13,Bug,Major,3,0,0,0,0,0,0,0,0,hard
35,13,Bug,Major,0,1,0,0,0,0,0,0,0,hard
35,13,Bug,Major,7,9,1,0,0,0,14,0,0,hard
35,13,Bug,Major,0,0,0,0,0,0,0,0,0,medium
35,13,Bug,Major,0,0,0,0,0,0,0,0,0,hard
35,13,Bug,Critical,1,6,1,0,0,0,9,0,0,hard
35,20,Bug,Major,3,1,1,0,0,0,3,0,0,hard
35,20,Bug,Major,2,0,0,0,0,0,0,0,0,hard
35,20,Bug,Minor,2,2,1,0,0,0,3,0,0,hard
35,20,Task,Minor,1,0,0,0,0,0,2,0,0,medium
35,20,Improvement,Major,1,0,0,0,0,0,2,0,0,medium
35,20,Improvement,Major,5,0,1,2,0,0,1,0,0,hard
35,20,Task,Major,9,0,1,0,0,0,2,0,0,easy
35,20,Story,Major,0,0,0,0,0,0,0,0,0,medium
35,20,Improvement,Major,1,0,0,0,0,0,0,0,0,easy
35,20,Improvement,Major,0,0,0,0,0,0,0,0,0,hard
35,20,Bug,Major,6,0,1,1,0,0,0,0,1,hard
35,20,Task,Major,2,1,1,3,0,0,1,0,0,hard
35,20,Bug,Critical,2,0,1,2,0,0,1,0,0,hard
35,20,Bug,Minor,1,1,0,1,0,0,0,0,0,medium
35,20,Bug,Major,0,0,0,0,0,0,0,0,0,medium
35,20,Bug,Major,2,0,1,0,0,0,1,0,0,medium
35,20,Documentation,Major,0,0,1,0,0,0,0,0,1,medium
35,20,Bug,Major,1,0,0,0,0,0,0,0,1,hard
35,20,Bug,Major,4,0,0,0,0,0,0,0,0,hard
35,20,Bug,Major,0,1,0,0,0,0,0,0,0,easy
35,20,Improvement,Major,2,0,1,1,0,0,1,0,1,medium
35,20,Bug,Major,3,0,1,1,0,0,1,0,0,hard
35,20,Task,Major,1,0,1,0,0,0,0,0,0,easy
35,20,Improvement,Major,1,0,0,0,0,0,0,0,0,hard
35,20,Improvement,Major,5,0,0,0,0,0,2,0,0,medium
35,20,Improvement,Major,1,0,1,0,0,0,0,0,0,hard
35,20,Bug,Major,0,1,1,0,0,0,0,0,0,hard
35,20,Bug,Major,0,1,0,1,0,0,0,0,0,hard
35,20,Improvement,Major,2,0,1,0,0,0,1,0,0,hard
35,20,Improvement,Major,0,0,1,0,0,0,0,0,0,medium
35,20,Bug,Major,0,1,1,3,0,0,0,0,0,hard
35,20,Bug,Major,0,0,1,1,0,0,0,0,0,medium
35,20,Bug,Major,0,0,1,0,0,0,0,0,0,hard
35,20,Bug,Major,8,9,1,0,0,0,15,0,0,hard
35,20,Bug,Critical,2,6,1,0,0,0,10,0,0,hard
35,20,Bug,Major,2,0,1,0,0,0,7,0,0,easy
35,20,Improvement,Major,6,0,1,1,0,0,3,0,0,medium
35,22,Improvement,Major,7,0,1,2,0,0,2,0,0,hard
35,22,Documentation,Major,2,0,1,0,0,0,0,0,1,medium
35,22,Bug,Major,5,0,1,1,0,0,1,0,0,hard
35,22,Bug,Major,2,0,1,0,0,0,1,0,0,hard
35,22,Bug,Major,2,0,1,0,0,0,1,0,0,hard
35,22,Improvement,Major,2,0,1,1,0,0,1,0,1,hard
35,22,Bug,Major,1,0,0,0,0,0,0,0,0,hard
35,22,Bug,Major,7,0,0,0,0,0,0,0,0,medium
35,22,Bug,Major,0,0,1,1,0,0,1,0,0,medium
35,22,Bug,Major,1,0,1,0,0,0,1,0,0,medium
35,22,Bug,Major,4,0,0,0,0,0,8,0,2,hard
35,22,Bug,Major,1,0,0,0,0,0,0,0,0,easy
35,22,Documentation,Major,2,0,1,0,0,0,2,0,0,medium
35,24,Improvement,Major,1,0,0,0,0,0,1,0,0,hard
35,24,Bug,Major,2,0,1,1,0,0,2,0,0,hard
35,24,Bug,Major,4,0,1,1,0,0,0,0,2,hard
35,24,Documentation,Major,0,0,0,1,0,0,0,0,0,hard
35,24,Improvement,Major,1,1,1,0,0,0,0,0,0,hard
35,24,Bug,Major,10,0,1,3,0,0,0,0,1,hard
35,24,Improvement,Major,0,1,1,1,0,0,0,0,0,hard
35,24,Story,Major,5,0,1,0,0,0,1,0,0,hard
35,24,Task,Major,3,0,1,0,0,0,1,0,0,hard
35,24,Task,Major,1,0,1,0,0,0,1,0,0,medium
35,24,Bug,Major,2,0,0,0,0,0,0,0,0,hard
35,24,Improvement,Major,2,0,1,0,0,0,1,0,0,medium
35,24,Bug,Major,2,0,1,0,0,0,1,0,0,hard
35,24,Bug,Major,1,0,1,0,0,0,0,0,0,hard
35,24,Improvement,Major,0,0,1,0,0,0,0,0,0,hard
35,24,Bug,Major,0,0,1,0,0,0,0,0,0,medium
35,24,Improvement,Major,6,0,1,1,0,0,3,0,0,medium
35,25,Bug,Major,2,0,1,1,0,0,2,0,0,hard
35,25,Bug,Major,6,0,1,1,0,0,2,0,2,hard
35,25,Improvement,Minor,2,0,1,0,0,0,1,0,0,easy
35,25,Improvement,Minor,2,0,1,0,0,0,1,0,0,easy
35,25,Bug,Major,11,0,1,3,0,0,0,0,1,hard
35,25,Improvement,Major,0,1,1,1,0,0,0,0,0,hard
35,25,Bug,Major,3,0,0,0,0,0,0,0,0,hard
35,25,Improvement,Major,1,0,1,0,0,0,0,0,0,hard
35,25,Bug,Major,1,0,1,0,0,0,0,0,0,medium
35,25,Bug,Major,4,0,1,0,0,0,0,0,0,hard
35,25,Bug,Major,1,0,1,0,0,0,1,0,0,hard
35,25,Task,Major,0,0,0,1,0,0,0,0,0,medium
35,25,Task,Minor,0,0,1,0,0,0,0,0,0,hard
35,25,Task,Major,0,0,1,1,0,0,0,0,0,medium
35,25,Bug,Critical,0,0,1,1,0,0,0,0,0,hard
35,25,Task,Major,0,0,1,2,0,0,0,0,0,hard
35,25,Bug,Major,0,0,1,0,0,0,0,0,0,medium
35,26,Sub-task,Major,2,0,1,0,0,0,1,0,0,medium
35,26,Sub-task,Major,3,0,1,0,0,0,0,0,0,medium
35,26,Sub-task,Major,1,0,1,0,0,0,1,0,0,easy
35,26,Sub-task,Major,2,0,1,0,0,0,1,0,0,medium
35,26,Sub-task,Major,1,0,1,0,0,0,1,0,0,medium
35,26,Sub-task,Major,1,0,1,2,0,0,1,0,0,easy
35,26,Sub-task,Major,1,0,1,0,0,0,0,0,0,medium
35,30,Task,Major,2,0,0,0,0,0,0,0,0,easy
35,30,Bug,Major,6,0,1,1,0,0,2,0,2,hard
35,30,Bug,Major,2,0,0,4,0,0,0,0,0,hard
35,30,Improvement,Major,2,1,1,1,0,0,0,0,0,hard
35,30,Improvement,Major,3,0,1,0,0,0,1,0,0,hard
35,30,Bug,Major,2,0,1,0,0,0,1,0,0,hard
35,30,Task,Major,5,0,1,0,0,0,0,0,2,hard
35,30,Bug,Major,1,0,0,0,0,0,0,0,0,hard
35,30,Bug,Major,2,0,1,0,0,0,1,0,0,medium
35,30,Documentation,Major,1,0,1,0,0,0,1,0,0,easy
35,30,Bug,Minor,3,1,1,0,0,0,1,0,0,hard
35,31,Bug,Major,3,0,0,4,0,0,0,0,0,hard
35,31,Improvement,Major,2,1,1,1,0,0,0,0,0,hard
35,31,Task,Major,5,0,1,0,0,0,1,0,2,hard
35,31,Bug,Major,1,0,0,0,0,0,0,0,0,hard
35,31,Bug,Minor,6,1,1,0,0,0,3,0,0,hard
35,31,Bug,Major,0,0,1,2,0,0,0,0,2,hard
35,31,Bug,Trivial,0,0,1,0,0,0,0,0,0,easy
35,31,Bug,Major,10,1,1,0,0,0,3,0,0,hard
35,31,Bug,Major,25,1,1,2,0,0,1,0,2,hard
35,31,Bug,Major,2,1,1,0,0,0,2,0,0,hard
35,31,Bug,Major,1,1,1,0,0,0,0,0,0,hard
35,31,Improvement,Minor,0,0,1,0,0,0,0,0,0,medium
35,31,Improvement,Minor,0,0,0,0,0,0,0,0,0,easy
35,31,Improvement,Major,44,0,1,6,0,0,8,0,0,hard
35,36,Bug,Major,0,0,1,0,0,0,0,0,0,hard
35,36,Task,Major,1,1,1,2,0,0,1,0,0,hard
35,36,Bug,Major,3,0,0,4,0,0,0,0,0,hard
35,36,Improvement,Major,2,0,0,0,0,0,0,0,0,hard
35,36,Improvement,Major,3,1,1,1,0,0,0,0,0,hard
35,36,Bug,Minor,2,0,1,3,0,0,0,0,0,hard
35,36,Bug,Major,0,0,1,1,0,0,0,0,1,hard
35,36,Bug,Major,3,0,1,2,0,0,1,0,4,hard
35,36,Improvement,Minor,1,0,1,0,0,0,0,0,0,medium
35,36,Bug,Major,4,0,1,2,0,0,3,0,0,hard
35,36,Bug,Major,3,0,1,0,0,0,1,0,0,hard
35,36,Story,Major,4,0,1,2,0,0,0,0,0,hard
35,36,Bug,Major,3,0,1,0,0,0,1,0,0,hard
35,36,Task,Major,0,0,0,2,0,0,0,0,0,easy
35,36,Documentation,Major,2,0,0,0,0,0,0,0,0,medium
35,36,Bug,Major,2,0,1,0,0,0,1,0,0,hard
35,36,Improvement,Major,0,0,1,1,0,0,0,0,0,hard
35,36,Improvement,Major,0,0,1,1,0,0,0,0,0,hard
35,36,Bug,Major,0,1,1,0,0,0,0,0,0,hard
35,36,Bug,Critical,0,1,0,0,0,0,0,0,0,hard
35,36,Bug,Blocker,0,1,1,0,0,0,0,0,0,hard
35,36,Epic,Major,4,1,0,8,0,0,0,0,0,hard
35,38,Bug,Major,2,0,1,0,0,0,1,0,0,hard
35,38,Improvement,Major,35,1,0,1,0,0,0,0,0,hard
35,38,Bug,Major,5,1,0,2,0,0,0,0,0,hard
35,38,Improvement,Major,3,1,1,1,0,0,0,0,0,hard
35,38,Bug,Minor,4,0,1,3,0,0,1,0,0,hard
35,38,Bug,Major,1,0,1,1,0,0,0,0,1,hard
35,38,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
35,38,Story,Major,4,0,1,2,0,0,0,0,0,hard
35,38,Task,Major,0,0,0,2,0,0,0,0,0,easy
35,38,Bug,Major,2,1,1,0,0,0,1,0,0,hard
35,38,Bug,Major,0,0,1,2,0,0,0,0,1,hard
35,38,Task,Major,5,0,1,0,0,0,0,0,1,medium
35,38,Improvement,Major,2,0,1,1,0,0,1,0,0,hard
35,38,Bug,Major,2,0,1,0,0,0,1,0,0,hard
35,38,Bug,Major,0,0,1,0,0,0,0,0,0,hard
35,38,Improvement,Major,0,0,1,0,0,0,0,0,0,medium
35,43,Bug,Major,5,1,0,2,0,0,0,0,0,hard
35,43,Improvement,Major,3,1,1,1,0,0,0,0,0,hard
35,43,Bug,Major,2,0,1,1,0,0,1,0,1,hard
35,43,Bug,Minor,0,0,1,1,0,0,0,0,0,hard
35,43,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
35,43,Story,Major,4,0,1,2,0,0,0,0,0,hard
35,43,Task,Major,1,0,0,2,0,0,0,0,0,easy
35,43,Bug,Major,2,0,1,2,0,0,0,0,1,hard
35,43,Bug,Major,3,0,1,1,0,0,0,0,1,hard
35,43,Story,Minor,2,0,1,5,0,0,0,0,0,hard
35,43,Bug,Major,1,2,1,0,0,0,0,0,0,medium
35,43,Bug,Major,3,1,1,1,0,0,1,0,0,hard
35,43,Bug,Major,1,0,1,1,0,0,0,0,0,easy
35,43,Bug,Blocker,2,1,1,0,0,0,1,0,0,hard
35,43,Bug,Critical,4,0,1,1,0,0,1,0,0,hard
35,43,Bug,Major,2,0,1,0,0,0,1,0,0,hard
35,43,Bug,Major,0,7,1,1,0,0,0,0,1,medium
35,43,Bug,Major,2,1,1,0,0,0,1,0,0,medium
35,43,Task,Major,4,0,1,0,0,0,9,0,5,hard
35,45,Bug,Major,5,1,0,2,0,0,0,0,0,hard
35,45,Improvement,Major,3,1,1,1,0,0,0,0,0,hard
35,45,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
35,45,Story,Major,4,0,1,2,0,0,0,0,0,hard
35,45,Bug,Major,3,0,1,2,0,0,1,0,1,hard
35,45,Bug,Major,4,0,1,1,0,0,1,0,1,hard
35,45,Story,Minor,5,0,1,5,0,0,0,0,0,hard
35,45,Bug,Major,1,2,1,0,0,0,0,0,0,medium
35,45,Bug,Major,0,7,1,1,0,0,0,0,1,medium
35,45,Task,Major,5,0,1,0,0,0,10,0,5,hard
35,47,Bug,Critical,0,0,1,0,0,0,0,0,0,hard
35,49,Bug,Major,5,1,0,2,0,0,0,0,0,hard
35,49,Improvement,Major,4,1,1,1,0,0,0,0,0,hard
35,49,Bug,Major,1,1,0,0,0,0,0,0,2,hard
35,49,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
35,49,Story,Major,5,0,1,2,0,0,0,0,0,hard
35,49,Improvement,Major,2,0,1,0,0,0,1,0,2,medium
35,49,Bug,Major,3,0,1,2,0,0,1,0,1,hard
35,49,Bug,Major,4,0,1,1,0,0,1,0,1,hard
35,49,Story,Minor,5,0,1,5,0,0,0,0,0,hard
35,49,Bug,Major,2,2,1,0,0,0,0,0,0,medium
35,49,Bug,Major,1,7,1,1,0,0,0,0,1,medium
35,49,Task,Major,1,0,1,0,0,0,0,0,2,medium
35,49,Story,Minor,1,0,0,3,0,0,0,0,1,hard
35,49,Improvement,Minor,1,0,0,0,0,0,0,0,0,hard
35,49,Task,Minor,2,0,1,0,0,0,1,0,0,easy
35,49,Bug,Major,4,0,1,0,0,0,1,0,0,hard
35,49,Bug,Major,1,1,1,0,0,0,1,0,0,medium
35,49,Bug,Minor,1,1,1,0,0,0,1,0,0,easy
35,49,Improvement,Major,3,0,1,1,0,0,1,0,1,hard
35,49,Improvement,Major,0,0,1,1,0,0,0,0,0,hard
35,49,Documentation,Minor,1,0,1,0,0,0,1,0,1,easy
35,49,Bug,Major,1,1,1,0,0,0,1,0,1,hard
35,49,Task,Major,5,0,1,0,0,0,10,0,5,hard
35,51,Improvement,Major,5,0,1,5,0,0,0,0,0,hard
35,51,Bug,Major,5,1,0,2,0,0,0,0,0,hard
35,51,Task,Minor,3,0,1,0,0,0,1,0,0,easy
35,51,Bug,Major,2,0,0,3,0,0,0,0,0,hard
35,51,Bug,Minor,3,1,0,1,0,0,0,0,0,hard
35,51,Story,Minor,6,0,1,5,0,0,0,0,0,hard
35,51,Task,Major,2,0,1,0,0,0,1,0,2,medium
35,51,Story,Minor,3,0,0,3,0,0,0,0,1,hard
35,51,Improvement,Minor,3,0,0,0,0,0,0,0,0,hard
35,51,Task,Major,7,0,1,0,0,0,1,0,2,hard
35,51,Improvement,Major,1,0,1,1,0,0,0,0,0,hard
35,51,Bug,Major,3,1,1,0,0,0,1,0,0,hard
35,51,Bug,Major,5,1,0,1,0,0,0,0,0,hard
35,51,Task,Major,0,0,1,1,0,0,0,0,0,hard
35,51,Task,Major,0,0,0,1,0,0,0,0,0,medium
35,51,Task,Major,0,0,1,2,0,0,0,0,0,hard
35,51,Task,Major,1,0,0,0,0,0,0,0,0,hard
35,51,Documentation,Major,2,1,1,0,0,0,1,0,0,easy
35,51,Documentation,Major,2,1,1,0,0,0,1,0,0,easy
35,51,Improvement,Minor,1,0,1,0,0,0,0,0,0,easy
35,51,Bug,Major,2,1,1,0,0,0,1,0,0,hard
35,51,Bug,Critical,0,0,1,0,0,0,0,0,2,hard
35,51,Task,Major,0,0,1,0,0,0,0,0,0,easy
35,51,Story,Minor,3,0,1,5,0,0,1,1,0,hard
35,51,Bug,Major,5,0,1,0,0,0,1,0,0,hard
35,51,Improvement,Major,3,0,1,0,0,0,12,0,0,medium
35,56,Bug,Major,3,0,0,3,0,0,0,0,0,hard
35,56,Story,Minor,6,0,1,5,0,0,0,0,0,hard
35,56,Task,Major,7,0,1,0,0,0,1,0,2,hard
35,56,Improvement,Major,2,0,1,1,0,0,1,0,4,hard
35,56,Task,Major,1,0,1,1,0,0,1,0,0,hard
35,56,Task,Major,0,0,0,1,0,0,0,0,2,medium
35,56,Task,Major,0,0,1,2,0,0,0,0,0,hard
35,56,Improvement,Minor,3,0,1,0,0,0,1,0,0,easy
35,56,Task,Major,0,0,1,0,0,0,0,0,0,hard
35,56,Task,Major,0,0,1,1,0,0,0,0,0,hard
35,56,Task,Major,0,0,1,0,0,0,0,0,0,hard
35,56,Improvement,Major,5,1,1,2,0,0,1,0,0,medium
35,56,Improvement,Major,2,0,1,0,0,0,1,0,2,medium
35,56,Bug,Major,2,0,0,1,0,0,0,0,0,hard
35,56,Task,Major,0,0,1,0,0,0,1,0,0,hard
35,56,Bug,Major,2,1,1,0,0,0,0,0,0,hard
35,57,Bug,Major,3,0,0,3,0,0,0,0,0,hard
35,57,Story,Minor,6,0,1,5,0,0,0,0,0,hard
35,57,Task,Major,0,0,0,1,0,0,0,0,2,medium
35,57,Task,Major,0,0,1,2,0,0,0,0,0,hard
35,57,Task,Major,0,0,1,1,0,0,0,0,0,hard
35,57,Task,Major,0,0,1,0,0,0,0,0,0,hard
35,57,Improvement,Major,0,0,1,2,0,0,0,0,1,hard
35,57,Task,Major,1,0,0,0,0,0,0,0,0,medium
35,57,Bug,Major,1,0,1,1,0,0,0,0,0,hard
35,57,Bug,Blocker,5,1,1,0,0,0,1,0,0,hard
35,63,Bug,Major,3,0,0,3,0,0,0,0,0,hard
35,63,Task,Major,0,0,0,1,0,0,0,0,2,medium
35,63,Task,Major,0,0,1,2,0,0,0,0,0,hard
35,63,Task,Major,3,0,1,1,0,0,1,0,0,hard
35,63,Task,Major,0,0,1,0,0,0,0,0,0,hard
35,63,Improvement,Major,0,0,1,2,0,0,0,0,1,hard
35,72,Improvement,Major,1,0,1,2,0,0,2,0,0,hard
35,72,Improvement,Major,0,1,1,3,0,0,1,0,0,medium
35,72,Story,Minor,6,0,1,5,0,0,0,0,0,hard
35,72,Task,Major,0,0,0,1,0,0,0,0,2,medium
35,72,Task,Major,0,0,1,2,0,0,0,0,0,hard
35,72,Task,Major,2,0,1,2,0,0,0,0,0,hard
35,72,Task,Major,0,0,1,0,0,0,0,0,0,hard
35,72,Improvement,Major,0,0,1,2,0,0,0,0,1,hard
35,72,Task,Minor,2,0,0,0,0,0,0,0,0,easy
35,72,Bug,Major,3,1,1,0,0,0,1,0,0,hard
35,72,Bug,Major,2,1,1,0,0,0,0,0,1,hard
35,72,Improvement,Major,2,0,1,1,0,0,1,0,0,medium
35,72,Bug,Minor,3,0,1,0,0,0,0,0,0,hard
35,72,Bug,Major,4,1,1,0,0,0,0,0,0,medium
35,72,Bug,Major,2,2,1,0,0,0,1,0,0,hard
35,72,Bug,Major,3,0,1,0,0,0,1,0,0,hard
35,72,Bug,Major,0,0,1,0,0,0,0,0,0,hard
35,72,Bug,Major,0,0,1,1,0,0,0,0,0,hard
35,72,Bug,Major,0,0,1,0,0,0,0,0,0,hard
35,80,Improvement,Major,3,0,1,2,0,0,3,0,0,hard
35,80,Bug,Major,0,1,1,0,0,0,0,0,0,medium
35,80,Story,Minor,7,0,1,5,0,0,1,0,0,hard
35,80,Task,Major,1,0,1,2,0,0,0,0,0,hard
35,80,Task,Major,2,0,1,0,0,0,1,0,0,hard
35,80,Task,Major,1,0,1,1,0,0,1,0,0,hard
35,80,Improvement,Major,0,1,1,1,0,0,0,0,1,hard
35,80,Task,Major,0,0,1,0,0,0,0,0,0,medium
35,80,Improvement,Major,0,0,1,2,0,0,0,0,1,hard
