boardid,sprintid,type,priority,no_comment,no_affectversion,no_fixversion,no_issuelink,no_blocking,no_blockedby,no_fixversion_change,no_priority_change,no_des_change,gunning_fog
703,10,Bug,Trivial,2,0,0,0,0,0,0,1,0,easy
703,10,Task,Minor,0,0,2,0,0,0,0,0,0,easy
703,10,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
703,10,Bug,Minor,0,0,0,0,0,0,0,0,0,easy
703,10,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
703,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,10,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,10,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
703,10,Dev. Sub-task,Major,0,0,0,0,0,0,0,0,0,easy
703,10,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,14,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,14,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,14,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
703,14,Bug,Major,0,0,2,0,0,0,4,0,0,easy
703,14,Bug,Minor,0,0,0,0,0,0,2,0,0,easy
703,14,Task,Major,0,0,2,0,0,0,2,0,0,easy
703,14,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
703,14,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
703,14,Sub-task,Trivial,0,0,2,0,0,0,2,0,0,easy
703,14,Story,Major,0,0,2,0,0,0,2,0,0,easy
703,14,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
703,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,14,Bug,Trivial,2,0,0,0,0,0,0,1,0,easy
703,14,Task,Minor,0,0,2,0,0,0,0,0,0,easy
703,14,Sub-task,Minor,0,1,2,0,0,0,0,0,0,easy
703,14,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
703,14,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
703,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,14,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,14,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
703,14,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,14,Concern,Blocker,0,1,2,0,0,0,0,0,0,easy
703,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Sub-task,Minor,0,0,0,1,0,0,0,0,0,easy
703,64,Task,Minor,0,0,2,1,0,0,0,0,0,easy
703,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
703,64,Task,Major,0,0,2,0,0,0,2,0,0,easy
703,64,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
703,64,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
703,64,Sub-task,Trivial,0,0,2,0,0,0,2,1,0,easy
703,64,Story,Major,0,0,2,0,0,0,2,1,0,easy
703,64,Improvement,Major,0,0,2,0,0,0,2,0,0,hard
703,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,64,Sub-task,Minor,0,0,2,1,0,0,0,0,0,easy
703,64,Bug,Minor,0,0,2,0,0,0,0,0,1,easy
703,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,64,Task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Task,Minor,0,0,2,0,0,0,0,0,0,easy
703,64,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
703,64,New Feature,Minor,0,0,0,1,0,0,0,0,0,easy
703,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
703,64,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,81,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,81,Dev. Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,81,Bug,Minor,0,0,0,1,0,0,0,0,0,easy
703,81,Task,Major,0,0,2,0,0,0,2,0,0,easy
703,81,Sub-task,Major,1,1,2,0,0,0,2,0,0,easy
703,81,Sub-task,Minor,1,0,2,0,0,0,2,0,0,easy
703,81,Sub-task,Trivial,0,0,2,0,0,0,2,1,0,easy
703,81,Story,Major,0,0,2,0,0,0,2,1,0,easy
703,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,81,Task,Minor,0,0,2,0,0,0,0,0,0,easy
703,81,Bug,Critical,0,0,0,0,0,0,0,0,0,easy
703,81,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,81,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,81,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
703,81,Sub-task,Minor,0,0,2,0,0,0,0,0,0,easy
703,233,Bug,Minor,0,0,2,0,0,0,1,0,0,easy
703,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,233,Sub-task,Critical,0,0,1,0,0,0,1,1,0,easy
703,233,Crucible Subtask,null,0,0,1,0,0,0,3,0,0,medium
703,233,Crucible Subtask,Blocker,0,0,0,1,0,0,0,1,0,medium
703,233,Crucible Subtask,Blocker,0,0,1,0,0,0,0,1,0,medium
703,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,233,Task,Trivial,0,1,2,0,0,0,2,0,1,easy
703,233,Sub-task,Minor,0,0,0,1,0,0,0,0,0,easy
703,233,Story,Minor,0,0,1,0,0,0,3,0,2,medium
703,233,Bug,Major,0,1,1,0,0,0,1,0,0,easy
703,233,Task,Minor,0,0,2,1,0,0,0,0,0,easy
703,233,Sub-task,Minor,0,0,0,0,0,0,0,0,0,easy
703,233,Bug,Major,0,0,2,0,0,0,4,0,0,easy
703,233,QA Task,Minor,0,0,2,0,0,0,0,0,0,easy
703,233,QA Task,Minor,0,0,2,0,0,0,0,0,0,easy
703,233,Sub-task,Minor,0,0,2,1,0,0,0,0,0,easy
703,233,Bug,Minor,0,0,2,0,0,0,0,0,1,easy
703,233,Crucible Subtask,null,0,0,0,1,0,0,0,0,0,medium
703,233,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
703,233,Technical task,Minor,0,0,0,0,0,0,0,0,0,easy
703,233,Task,Minor,0,0,0,0,0,0,0,0,0,easy
703,233,Sub-task,Minor,0,1,2,0,0,0,0,0,0,easy
703,233,Story,Minor,0,0,0,0,0,0,4,0,0,easy
703,233,Story,Minor,0,0,0,0,0,0,2,0,0,medium
703,233,Crucible Subtask,null,0,0,0,1,0,0,3,0,0,medium
703,233,Concern,Blocker,0,1,2,0,0,0,0,0,0,easy
703,233,Crucible Subtask,null,0,0,0,2,0,0,3,0,0,medium
703,314,Sub-task,Minor,0,1,1,0,0,0,0,0,0,hard
703,314,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
703,314,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
731,95,Bug,Major,38,1,2,5,0,0,0,0,16,hard
731,95,Bug,Major,3,2,1,0,0,0,1,0,0,hard
731,120,Bug,Critical,6,2,1,4,0,0,0,1,0,hard
731,131,Bug,Minor,5,1,1,0,0,0,3,0,2,hard
731,131,Bug,Blocker,1,2,1,0,0,0,0,0,0,hard
731,131,Bug,Critical,11,2,1,4,0,0,0,1,0,hard
731,131,Bug,Major,0,1,1,2,0,0,0,0,0,hard
731,143,Bug,Major,38,1,2,5,0,0,0,0,18,hard
731,143,Bug,Major,16,1,1,4,0,0,5,0,3,hard
731,143,Bug,Blocker,1,1,1,0,0,0,0,1,0,hard
731,143,Bug,Critical,12,2,1,4,0,0,0,1,0,hard
731,143,Bug,Major,2,1,1,2,0,0,0,0,0,hard
731,143,Bug,Major,8,1,2,10,0,0,0,0,5,medium
731,162,Bug,Major,38,1,2,5,0,0,0,0,19,hard
731,162,Bug,Blocker,5,1,1,1,0,0,2,0,2,hard
731,162,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
731,162,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
731,162,Bug,Critical,15,2,1,4,0,0,1,1,4,hard
731,162,Bug,Major,8,1,2,10,0,0,1,0,5,medium
731,163,Bug,Major,38,1,2,5,0,0,0,0,19,hard
731,163,Bug,Blocker,5,1,1,1,0,0,2,0,2,hard
731,163,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
731,163,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
731,163,Bug,Critical,15,2,1,4,0,0,1,1,4,hard
731,163,Bug,Major,8,1,2,10,0,0,1,0,5,medium
731,183,Bug,Major,38,1,2,5,0,0,0,0,21,hard
731,183,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
731,183,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
731,183,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
731,184,Bug,Major,38,1,2,5,0,0,0,0,21,hard
731,184,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
731,184,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
731,184,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
731,184,Bug,Critical,1,1,2,0,0,0,0,0,0,hard
731,185,Bug,Major,38,1,2,5,0,0,0,0,21,hard
731,185,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
731,185,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
731,185,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
731,202,Bug,Major,38,1,2,5,0,0,0,0,21,hard
731,202,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
731,202,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
731,202,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
731,313,Bug,Major,2,7,1,1,0,0,1,0,1,hard
731,318,Bug,Major,2,7,1,1,0,0,1,0,1,hard
731,393,Bug,Minor,0,1,1,0,0,0,0,0,0,hard
731,393,Bug,Minor,0,1,1,1,0,0,0,0,0,hard
731,393,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
731,393,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
731,412,Bug,Major,3,1,1,0,0,0,0,0,3,hard
731,412,Bug,Minor,0,1,1,0,0,0,1,0,0,hard
731,412,Bug,Minor,0,1,1,1,0,0,0,0,4,hard
731,412,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
731,412,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
731,431,Bug,Major,4,3,1,2,0,0,0,0,0,medium
731,431,Bug,Major,5,1,1,0,0,0,0,1,3,hard
731,431,Bug,Minor,2,1,1,1,0,0,0,0,4,hard
731,431,Bug,Critical,0,1,1,1,0,0,0,0,0,hard
731,449,Bug,Major,4,3,1,2,0,0,0,0,0,medium
731,449,Bug,Major,6,1,1,0,0,0,0,0,1,hard
731,449,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
731,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
731,449,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
731,449,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
731,449,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
731,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,449,Bug,Minor,2,1,1,1,0,0,0,0,4,hard
731,449,Bug,Critical,0,1,1,1,0,0,3,1,0,hard
731,478,Bug,Major,4,3,1,2,0,0,0,0,0,medium
731,478,Bug,Major,6,1,1,0,0,0,0,0,1,hard
731,478,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
731,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
731,478,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
731,478,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
731,478,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
731,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,478,Bug,Blocker,1,1,1,1,0,0,0,0,0,hard
731,478,Bug,Major,1,1,1,0,0,0,0,1,1,hard
731,478,Bug,Minor,2,1,1,1,0,0,0,0,6,hard
731,500,Bug,Major,4,3,1,2,0,0,0,0,0,medium
731,500,Bug,Major,6,1,1,0,0,0,0,0,1,hard
731,500,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
731,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
731,500,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
731,500,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
731,500,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
731,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,500,Bug,Blocker,1,1,1,1,0,0,0,0,0,hard
731,500,Bug,Major,0,1,1,0,0,0,0,0,0,hard
731,523,Bug,Major,4,3,1,2,0,0,1,0,0,medium
731,523,Bug,Major,6,1,1,0,0,0,0,0,1,hard
731,523,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
731,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
731,523,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
731,523,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
731,523,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
731,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
731,523,Bug,Blocker,1,1,1,1,0,0,1,0,0,hard
731,523,Bug,Minor,0,1,1,3,0,0,0,0,0,easy
731,545,Bug,Minor,0,1,1,3,0,0,0,0,1,easy
731,590,Bug,Critical,15,0,2,14,0,0,2,3,4,hard
731,610,Bug,Critical,28,0,2,14,0,0,2,6,4,hard
731,617,Bug,Blocker,0,1,1,1,0,0,0,0,0,hard
731,644,Bug,Critical,16,8,3,7,0,0,0,1,3,hard
731,665,Bug,Critical,10,0,2,0,0,0,0,1,4,hard
731,665,Bug,Blocker,0,1,3,5,0,0,0,0,0,hard
731,667,Bug,Blocker,0,1,1,1,0,0,0,0,0,hard
731,667,Bug,Blocker,0,1,2,0,0,0,0,0,0,hard
731,673,Bug,Critical,23,8,3,7,0,0,0,1,3,hard
731,673,Bug,Minor,3,2,3,4,0,0,0,0,0,hard
731,689,Bug,Critical,15,0,2,0,0,0,0,2,4,hard
731,776,Bug,Blocker,2,1,1,1,0,0,0,1,0,hard
731,776,Bug,Blocker,1,1,2,0,0,0,1,1,0,hard
731,902,Bug,Blocker,0,1,1,0,0,0,0,0,0,hard
731,922,Bug,Blocker,0,1,1,2,0,0,0,0,0,hard
731,939,Bug,Critical,0,2,2,2,0,0,0,0,0,hard
731,979,Bug,Critical,4,5,2,9,0,0,0,0,6,hard
731,1017,Bug,Major,0,1,2,0,0,0,0,1,0,easy
731,1041,Bug,Blocker,0,0,1,0,0,0,0,0,0,medium
731,1058,Bug,Major,1,1,1,2,0,0,0,1,0,hard
731,1149,Bug,Major,5,1,2,2,0,0,2,5,0,medium
731,1161,Bug,Critical,1,2,2,5,0,0,0,1,6,hard
731,1183,Bug,Major,5,1,2,2,0,0,2,5,0,medium
731,1188,Bug,Critical,3,2,2,5,0,0,0,1,6,hard
731,1224,Bug,Critical,10,2,2,5,0,0,0,1,6,hard
731,1251,Bug,Critical,12,6,1,0,0,0,0,2,0,medium
731,1251,Bug,Major,7,5,1,4,0,0,0,1,5,hard
731,1298,Bug,Major,7,5,1,4,0,0,1,1,6,hard
731,1299,Bug,Blocker,0,1,2,0,0,0,0,0,0,hard
731,1386,Bug,Blocker,2,1,2,1,0,0,1,3,5,hard
731,1559,Bug,Critical,0,3,3,0,0,0,0,0,0,hard
731,1560,Bug,Critical,0,3,3,0,0,0,3,2,2,hard
731,1577,Bug,Major,6,3,2,2,0,0,0,0,4,hard
731,1929,Bug,Blocker,0,1,2,2,0,0,0,0,5,hard
731,1973,Bug,Blocker,3,1,2,2,0,0,1,0,11,hard
731,2324,Bug,Blocker,0,1,2,0,0,0,0,0,0,hard
731,2349,Bug,Blocker,0,1,0,0,0,0,0,0,0,hard
732,95,Bug,Major,38,1,2,5,0,0,0,0,16,hard
732,95,Bug,Major,3,2,1,0,0,0,1,0,0,hard
732,120,Bug,Critical,6,2,1,4,0,0,0,1,0,hard
732,131,Bug,Minor,5,1,1,0,0,0,3,0,2,hard
732,131,Bug,Blocker,1,2,1,0,0,0,0,0,0,hard
732,131,Bug,Critical,11,2,1,4,0,0,0,1,0,hard
732,131,Bug,Major,0,1,1,2,0,0,0,0,0,hard
732,143,Bug,Major,38,1,2,5,0,0,0,0,18,hard
732,143,Bug,Major,16,1,1,4,0,0,5,0,3,hard
732,143,Bug,Blocker,1,1,1,0,0,0,0,1,0,hard
732,143,Bug,Critical,12,2,1,4,0,0,0,1,0,hard
732,143,Bug,Major,2,1,1,2,0,0,0,0,0,hard
732,143,Bug,Major,8,1,2,10,0,0,0,0,5,medium
732,162,Bug,Major,38,1,2,5,0,0,0,0,19,hard
732,162,Bug,Blocker,5,1,1,1,0,0,2,0,2,hard
732,162,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
732,162,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
732,162,Bug,Critical,15,2,1,4,0,0,1,1,4,hard
732,162,Bug,Major,8,1,2,10,0,0,1,0,5,medium
732,163,Bug,Major,38,1,2,5,0,0,0,0,19,hard
732,163,Bug,Blocker,5,1,1,1,0,0,2,0,2,hard
732,163,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
732,163,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
732,163,Bug,Critical,15,2,1,4,0,0,1,1,4,hard
732,163,Bug,Major,8,1,2,10,0,0,1,0,5,medium
732,183,Bug,Major,38,1,2,5,0,0,0,0,21,hard
732,183,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
732,183,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
732,183,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
732,184,Bug,Major,38,1,2,5,0,0,0,0,21,hard
732,184,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
732,184,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
732,184,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
732,184,Bug,Critical,1,1,2,0,0,0,0,0,0,hard
732,185,Bug,Major,38,1,2,5,0,0,0,0,21,hard
732,185,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
732,185,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
732,185,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
732,202,Bug,Major,38,1,2,5,0,0,0,0,21,hard
732,202,Bug,Blocker,5,1,1,1,0,0,2,0,3,hard
732,202,Sub-task,Blocker,1,0,1,1,0,0,1,0,0,hard
732,202,Sub-task,Blocker,1,0,0,0,0,0,0,0,0,medium
732,313,Bug,Major,2,7,1,1,0,0,1,0,1,hard
732,318,Bug,Major,2,7,1,1,0,0,1,0,1,hard
732,393,Bug,Minor,0,1,1,0,0,0,0,0,0,hard
732,393,Bug,Minor,0,1,1,1,0,0,0,0,0,hard
732,393,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
732,393,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
732,412,Bug,Major,3,1,1,0,0,0,0,0,3,hard
732,412,Bug,Minor,0,1,1,0,0,0,1,0,0,hard
732,412,Bug,Minor,0,1,1,1,0,0,0,0,4,hard
732,412,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
732,412,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
732,431,Bug,Major,4,3,1,2,0,0,0,0,0,medium
732,431,Bug,Major,5,1,1,0,0,0,0,1,3,hard
732,431,Bug,Minor,2,1,1,1,0,0,0,0,4,hard
732,431,Bug,Critical,0,1,1,1,0,0,0,0,0,hard
732,449,Bug,Major,4,3,1,2,0,0,0,0,0,medium
732,449,Bug,Major,6,1,1,0,0,0,0,0,1,hard
732,449,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
732,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
732,449,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
732,449,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
732,449,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
732,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,449,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,449,Bug,Minor,2,1,1,1,0,0,0,0,4,hard
732,449,Bug,Critical,0,1,1,1,0,0,3,1,0,hard
732,478,Bug,Major,4,3,1,2,0,0,0,0,0,medium
732,478,Bug,Major,6,1,1,0,0,0,0,0,1,hard
732,478,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
732,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
732,478,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
732,478,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
732,478,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
732,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,478,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,478,Bug,Blocker,1,1,1,1,0,0,0,0,0,hard
732,478,Bug,Major,1,1,1,0,0,0,0,1,1,hard
732,478,Bug,Minor,2,1,1,1,0,0,0,0,6,hard
732,500,Bug,Major,4,3,1,2,0,0,0,0,0,medium
732,500,Bug,Major,6,1,1,0,0,0,0,0,1,hard
732,500,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
732,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
732,500,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
732,500,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
732,500,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
732,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,500,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,500,Bug,Blocker,1,1,1,1,0,0,0,0,0,hard
732,500,Bug,Major,0,1,1,0,0,0,0,0,0,hard
732,523,Bug,Major,4,3,1,2,0,0,1,0,0,medium
732,523,Bug,Major,6,1,1,0,0,0,0,0,1,hard
732,523,Sub-task,Major,0,1,2,0,0,0,0,0,2,hard
732,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,hard
732,523,Sub-task,Minor,0,1,0,0,0,0,0,0,3,medium
732,523,Sub-task,Blocker,2,1,1,0,0,0,1,0,2,medium
732,523,Sub-task,Blocker,3,1,1,0,0,0,1,1,1,easy
732,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,523,Sub-task,Minor,0,1,2,0,0,0,0,0,2,medium
732,523,Bug,Blocker,1,1,1,1,0,0,1,0,0,hard
732,523,Bug,Minor,0,1,1,3,0,0,0,0,0,easy
732,545,Bug,Minor,0,1,1,3,0,0,0,0,1,easy
732,590,Bug,Critical,15,0,2,14,0,0,2,3,4,hard
732,610,Bug,Critical,28,0,2,14,0,0,2,6,4,hard
732,617,Bug,Blocker,0,1,1,1,0,0,0,0,0,hard
732,644,Bug,Critical,16,8,3,7,0,0,0,1,3,hard
732,665,Bug,Critical,10,0,2,0,0,0,0,1,4,hard
732,665,Bug,Blocker,0,1,3,5,0,0,0,0,0,hard
732,667,Bug,Blocker,0,1,1,1,0,0,0,0,0,hard
732,667,Bug,Blocker,0,1,2,0,0,0,0,0,0,hard
732,673,Bug,Critical,23,8,3,7,0,0,0,1,3,hard
732,673,Bug,Minor,3,2,3,4,0,0,0,0,0,hard
732,689,Bug,Critical,15,0,2,0,0,0,0,2,4,hard
732,776,Bug,Blocker,2,1,1,1,0,0,0,1,0,hard
732,776,Bug,Blocker,1,1,2,0,0,0,1,1,0,hard
732,902,Bug,Blocker,0,1,1,0,0,0,0,0,0,hard
732,922,Bug,Blocker,0,1,1,2,0,0,0,0,0,hard
732,939,Bug,Critical,0,2,2,2,0,0,0,0,0,hard
732,979,Bug,Critical,4,5,2,9,0,0,0,0,6,hard
732,1017,Bug,Major,0,1,2,0,0,0,0,1,0,easy
732,1041,Bug,Blocker,0,0,1,0,0,0,0,0,0,medium
732,1058,Bug,Major,1,1,1,2,0,0,0,1,0,hard
732,1149,Bug,Major,5,1,2,2,0,0,2,5,0,medium
732,1161,Bug,Critical,1,2,2,5,0,0,0,1,6,hard
732,1183,Bug,Major,5,1,2,2,0,0,2,5,0,medium
732,1188,Bug,Critical,3,2,2,5,0,0,0,1,6,hard
732,1224,Bug,Critical,10,2,2,5,0,0,0,1,6,hard
732,1251,Bug,Critical,12,6,1,0,0,0,0,2,0,medium
732,1251,Bug,Major,7,5,1,4,0,0,0,1,5,hard
732,1298,Bug,Major,7,5,1,4,0,0,1,1,6,hard
732,1299,Bug,Blocker,0,1,2,0,0,0,0,0,0,hard
732,1386,Bug,Blocker,2,1,2,1,0,0,1,3,5,hard
732,1559,Bug,Critical,0,3,3,0,0,0,0,0,0,hard
732,1560,Bug,Critical,0,3,3,0,0,0,3,2,2,hard
732,1577,Bug,Major,6,3,2,2,0,0,0,0,4,hard
732,1929,Bug,Blocker,0,1,2,2,0,0,0,0,5,hard
732,1973,Bug,Blocker,3,1,2,2,0,0,1,0,11,hard
732,2324,Bug,Blocker,0,1,2,0,0,0,0,0,0,hard
732,2349,Bug,Blocker,0,1,0,0,0,0,0,0,0,hard
765,515,Sub-task,Blocker,0,0,1,0,0,0,0,0,0,easy
765,515,Sub-task,Minor,0,0,1,0,0,0,0,0,0,medium
765,515,Sub-task,Minor,0,0,1,0,0,0,0,0,0,hard
765,515,Sub-task,Major,0,0,1,0,0,0,0,0,0,hard
765,515,Sub-task,Minor,0,0,1,0,0,0,0,0,0,easy
