idissuelink,issuekey,linkedIssueKey,name
1308,STASH-5086,STASH-5164,is duplicated by
1309,STASH-5105,STASH-5083,duplicates
1310,STASH-5121,STASH-4167,is duplicated by
1311,STASH-5121,STASH-3177,relates to
1312,STASH-5121,STASH-3677,relates to
1313,STASH-5138,STASH-5140,is duplicated by
1314,STASH-5150,STASH-5094,is duplicated by
1315,STASH-5216,STASH-5272,is duplicated by
1316,STASH-5216,STASH-5487,is duplicated by
1317,STASH-5216,STASH-5430,is duplicated by
1318,STASH-5218,STASH-5465,is related to
1319,STASH-5228,STASH-5443,is related to
1320,STASH-5262,STASH-5247,is duplicated by
1321,STASH-5262,STASH-5407,is duplicated by
1322,STASH-5295,STASH-5013,supersedes
1323,STASH-5312,STASH-3515,duplicates
1324,STASH-5335,STASH-5336,is related to
1325,STASH-5336,STASH-5335,relates to
1326,STASH-5339,STASH-4575,is duplicated by
1327,STASH-5339,STASH-7241,is duplicated by
1328,STASH-5443,STASH-7052,causes
1329,STASH-5443,STASH-6918,is duplicated by
1330,STASH-5443,STASH-5228,relates to
1331,STASH-5465,STASH-5218,relates to
1332,STASH-5490,STASH-7215,is duplicated by
1333,STASH-5503,CONF-36416,is related to
1334,STASH-6774,STASH-4631,is a regression of
1335,STASH-6894,STASH-3177,was split from
1336,STASH-6894,STASH-4140,was split from
1337,STASH-6895,STASH-4140,was split from
1338,STASH-6896,STASH-4140,was split from
1339,STASH-6898,STASH-4140,was split from
1340,STASH-6900,STASH-4140,was split from
1341,STASH-6901,STASH-3177,was split from
1342,STASH-6901,STASH-4140,was split from
1343,STASH-6903,STASH-4140,is related to
1344,STASH-6903,STASH-6902,is related to
1345,STASH-6971,STASH-6973,has a derivative of
1346,STASH-6973,STASH-6971,derived from
1347,STASH-6998,STASH-7066,is duplicated by
1348,STASH-7037,STASH-7651,is duplicated by
1349,STASH-7058,STASH-6985,is duplicated by
1350,STASH-7075,STASH-7084,has a derivative of
1351,STASH-7075,STASH-5208,relates to
1352,STASH-7083,CWD-4363,is caused by
1353,STASH-7090,STASH-7293,relates to
1354,STASH-7094,STASH-7130,is duplicated by
1355,STASH-7094,STASH-7206,is duplicated by
1356,STASH-7094,STASH-4628,is related to
1357,STASH-7119,STASH-4631,relates to
1358,STASH-7132,STASH-5248,is cloned from
1359,STASH-7136,STASH-7137,causes
1360,STASH-7136,STASH-7261,is incorporated by
1361,STASH-7136,STASH-7137,relates to
1362,STASH-7136,STASH-7351,is related to
1363,STASH-7193,STASH-2826,is a regression of
1364,STASH-7195,STASH-5428,is caused by
1365,STASH-7195,CWD-4084,is caused by
1366,STASH-7195,STASH-7423,was cloned as
1367,STASH-7195,CONF-38736,relates to
1368,STASH-7195,CWD-4084,relates to
1369,STASH-7195,JRA-42566,is related to
1370,STASH-7195,CWD-4301,is related to
1371,STASH-7195,STASH-7423,has a regression in
1372,STASH-7260,STASH-7461,is duplicated by
1373,STASH-7261,STASH-7136,incorporates
1374,STASH-7332,STASH-2995,duplicates
1375,STASH-7332,STASH-4514,relates to
1376,STASH-7332,STASH-2995,is related to
1377,STASH-7342,STASH-7381,is duplicated by
1378,STASH-7380,STASH-4601,Discovered while testing
1379,STASH-7404,STASH-7416,duplicates
1380,STASH-7406,STASH-7405,is duplicated by
1381,STASH-7433,STASH-2744,is caused by
1382,STASH-7443,STASH-7111,is duplicated by
1383,STASH-7510,STASH-7512,is duplicated by
1384,STASH-7510,STASH-7607,relates to
1385,STASH-7512,STASH-7510,duplicates
1386,STASH-7525,STASH-7490,relates to
1387,STASH-7536,STASH-7395,is related to
1388,STASH-7553,STASH-7594,duplicates
1389,STASH-7553,STASH-7687,is duplicated by
1390,TEAMCAL-1047,TEAMCAL-867,is incorporated by
1391,TEAMCAL-1054,TEAMCAL-874,relates to
1392,TEAMCAL-1065,TEAMCAL-2894,is duplicated by
1393,TEAMCAL-1065,TEAMCAL-1351,is duplicated by
1394,TEAMCAL-1065,TEAMCAL-429,relates to
1395,TEAMCAL-1068,JRA-31179,incorporates
1396,TEAMCAL-1080,TEAMCAL-1309,is duplicated by
1397,TEAMCAL-1110,TEAMCAL-1442,is related to
1398,TEAMCAL-1135,CONF-26586,relates to
1399,TEAMCAL-1135,TEAMCAL-1139,is related to
1400,TEAMCAL-1192,TEAMCAL-1783,is duplicated by
1401,TEAMCAL-1192,TEAMCAL-763,relates to
1402,TEAMCAL-1219,TEAMCAL-1704,has a regression in
1403,TEAMCAL-1242,TEAMCAL-2606,duplicates
1404,TEAMCAL-1247,TEAMCAL-2740,duplicates
1405,TEAMCAL-1264,TEAMCAL-2190,is duplicated by
1406,TEAMCAL-127,TEAMCAL-128,is duplicated by
1407,TEAMCAL-127,TEAMCAL-417,relates to
1408,TEAMCAL-1308,TEAMCAL-335,duplicates
1409,TEAMCAL-1357,TEAMCAL-2052,is duplicated by
1410,TEAMCAL-1357,TEAMCAL-2062,is duplicated by
1411,TEAMCAL-1416,TEAMCAL-412,relates to
1412,TEAMCAL-1427,TEAMCAL-1807,relates to
1413,TEAMCAL-1457,CONF-29631,causes
1414,TEAMCAL-1529,TEAMCAL-1622,is duplicated by
1415,TEAMCAL-1532,TEAMCAL-2066,relates to
1416,TEAMCAL-1532,TEAMCAL-558,relates to
1417,TEAMCAL-1541,TEAMCAL-1646,blocks
1418,TEAMCAL-1605,TEAMCAL-1823,is related to
1419,TEAMCAL-1627,TEAMCAL-1641,relates to
1420,TEAMCAL-1636,TEAMCAL-1653,is related to
1421,TEAMCAL-1641,TEAMCAL-1627,is related to
1422,TEAMCAL-1642,TEAMCAL-1654,relates to
1423,TEAMCAL-1643,TEAMCAL-2404,duplicates
1424,TEAMCAL-1643,TEAMCAL-1771,is duplicated by
1425,TEAMCAL-1643,TEAMCAL-765,incorporates
1426,TEAMCAL-1643,TEAMCAL-364,incorporates
1427,TEAMCAL-1643,TEAMCAL-430,incorporates
1428,TEAMCAL-1643,TEAMCAL-1649,incorporates
1429,TEAMCAL-1643,TEAMCAL-1650,is incorporated by
1430,TEAMCAL-1643,TEAMCAL-1022,relates to
1431,TEAMCAL-1643,TEAMCAL-2295,relates to
1432,TEAMCAL-1643,TEAMCAL-1845,is related to
1433,TEAMCAL-1643,TEAMCAL-1861,is related to
1434,TEAMCAL-1644,TEAMCAL-2204,blocks
1435,TEAMCAL-1646,TEAMCAL-1541,is blocked by
1436,TEAMCAL-1647,TEAMCAL-1676,is duplicated by
1437,TEAMCAL-1647,TEAMCAL-1656,is duplicated by
1438,TEAMCAL-1647,TEAMCAL-1702,is duplicated by
1439,TEAMCAL-1649,TEAMCAL-1974,is duplicated by
1440,TEAMCAL-1649,TEAMCAL-1643,is incorporated by
1441,TEAMCAL-1649,TEAMCAL-1661,is related to
1442,TEAMCAL-1649,TEAMCAL-1697,is related to
1443,TEAMCAL-1651,TEAMCAL-1657,causes
1444,TEAMCAL-1653,TEAMCAL-1636,relates to
1445,TEAMCAL-1654,TEAMCAL-1859,is duplicated by
1446,TEAMCAL-1654,TEAMCAL-2237,is duplicated by
1447,TEAMCAL-1654,TEAMCAL-1642,is related to
1448,TEAMCAL-1660,TEAMCAL-1667,is related to
1449,TEAMCAL-1660,TEAMCAL-1678,is related to
1450,TEAMCAL-1667,TEAMCAL-1675,is duplicated by
1451,TEAMCAL-1667,TEAMCAL-1660,relates to
1452,TEAMCAL-1672,CSI-1014,is related to
1453,TEAMCAL-168,CONF-32981,is blocked by
1454,TEAMCAL-168,TEAMCAL-2052,is duplicated by
1455,TEAMCAL-168,TEAMCAL-2063,is duplicated by
1456,TEAMCAL-168,TEAMCAL-2286,relates to
1457,TEAMCAL-1683,TEAMCAL-581,duplicates
1458,TEAMCAL-1683,TEAMCAL-581,is duplicated by
1459,TEAMCAL-1683,TEAMCAL-558,relates to
1460,TEAMCAL-1687,TEAMCAL-1154,incorporates
1461,TEAMCAL-1736,TEAMCAL-2736,is duplicated by
1462,TEAMCAL-1742,TEAMCAL-1744,is duplicated by
1463,TEAMCAL-1742,TEAMCAL-1745,is duplicated by
1464,TEAMCAL-1742,TEAMCAL-1756,relates to
1465,TEAMCAL-175,TEAMCAL-566,is duplicated by
1466,TEAMCAL-175,TEAMCAL-494,is duplicated by
1467,TEAMCAL-175,CONF-24611,is related to
1468,TEAMCAL-175,CONF-24850,is related to
1469,TEAMCAL-1756,TEAMCAL-1742,is related to
1470,TEAMCAL-1763,TEAMCAL-1773,is duplicated by
1471,TEAMCAL-1773,TEAMCAL-1763,duplicates
1472,TEAMCAL-1807,TEAMCAL-1427,is related to
1473,TEAMCAL-1823,TEAMCAL-1824,is cloned from
1474,TEAMCAL-1823,TEAMCAL-1605,relates to
1475,TEAMCAL-1824,TEAMCAL-1823,was cloned as
1476,TEAMCAL-185,TEAMCAL-710,is incorporated by
1477,TEAMCAL-185,TEAMCAL-711,is incorporated by
1478,TEAMCAL-185,TEAMCAL-712,is incorporated by
1479,TEAMCAL-185,TEAMCAL-713,is incorporated by
1480,TEAMCAL-185,TEAMCAL-714,is incorporated by
1481,TEAMCAL-185,TEAMCAL-716,is incorporated by
1482,TEAMCAL-185,TEAMCAL-776,is incorporated by
1483,TEAMCAL-1884,TEAMCAL-1898,is duplicated by
1484,TEAMCAL-1911,TEAMCAL-485,relates to
1485,TEAMCAL-1936,TEAMCAL-1941,was cloned as
1486,TEAMCAL-1936,TEAMCAL-1943,was cloned as
1487,TEAMCAL-1941,TEAMCAL-1936,is cloned from
1488,TEAMCAL-1941,TEAMCAL-1944,was cloned as
1489,TEAMCAL-1943,TEAMCAL-1936,is cloned from
1490,TEAMCAL-1943,TEAMCAL-1953,was cloned as
1491,TEAMCAL-1944,TEAMCAL-1941,is cloned from
1492,TEAMCAL-1944,TEAMCAL-1945,was cloned as
1493,TEAMCAL-1945,TEAMCAL-1944,is cloned from
1494,TEAMCAL-1945,TEAMCAL-1946,was cloned as
1495,TEAMCAL-1946,TEAMCAL-1945,is cloned from
1496,TEAMCAL-1949,TEAMCAL-1956,is duplicated by
1497,TEAMCAL-1953,TEAMCAL-1943,is cloned from
1498,TEAMCAL-1982,TEAMCAL-2697,is duplicated by
1499,TEAMCAL-1983,TEAMCAL-2311,is related to
1500,TEAMCAL-2023,TEAMCAL-2065,is duplicated by
1501,TEAMCAL-2027,TEAMCAL-2032,duplicates
1502,TEAMCAL-2027,TEAMCAL-2032,is related to
1503,TEAMCAL-2032,TEAMCAL-2027,is duplicated by
1504,TEAMCAL-2032,TEAMCAL-2027,relates to
1505,TEAMCAL-2045,TEAMCAL-2600,duplicates
1506,TEAMCAL-2045,TEAMCAL-2723,relates to
1507,TEAMCAL-2116,TEAMCAL-2926,is duplicated by
1508,TEAMCAL-2116,CONF-32765,relates to
1509,TEAMCAL-2129,TEAMCAL-2189,is duplicated by
1510,TEAMCAL-2180,CONF-32996,is cloned from
1511,TEAMCAL-2239,TEAMCAL-2305,has a derivative of
1512,TEAMCAL-2253,TEAMCAL-2252,duplicates
1513,TEAMCAL-2311,TEAMCAL-1983,relates to
1514,TEAMCAL-2477,TEAMCAL-2355,duplicates
1515,TEAMCAL-2516,TEAMCAL-2532,is duplicated by
1516,TEAMCAL-2532,TEAMCAL-2516,duplicates
1517,TEAMCAL-2536,CONF-38507,is caused by
1518,TEAMCAL-2536,CONF-38507,relates to
1519,TEAMCAL-2568,TEAMCAL-2925,duplicates
1520,TEAMCAL-258,TEAMCAL-650,is duplicated by
1521,TEAMCAL-258,TEAMCAL-873,is duplicated by
1522,TEAMCAL-258,TEAMCAL-273,is duplicated by
1523,TEAMCAL-258,TEAMCAL-1232,is duplicated by
1524,TEAMCAL-258,TEAMCAL-117,relates to
1525,TEAMCAL-258,TEAMCAL-2375,is related to
1526,TEAMCAL-2600,TEAMCAL-2045,is duplicated by
1527,TEAMCAL-2629,TEAMCAL-2711,relates to
1528,TEAMCAL-2637,TEAMCAL-2628,is duplicated by
1529,TEAMCAL-2649,TEAMCAL-2646,is duplicated by
1530,TEAMCAL-2689,CONF-36573,is duplicated by
1531,TEAMCAL-2702,TEAMCAL-1725,duplicates
1532,TEAMCAL-2718,TEAMCAL-2729,duplicates
1533,TEAMCAL-2718,TEAMCAL-2714,duplicates
1534,TEAMCAL-2718,TEAMCAL-2750,is duplicated by
1535,TEAMCAL-2718,TEAMCAL-2729,is duplicated by
1536,TEAMCAL-2718,TEAMCAL-2808,relates to
1537,TEAMCAL-2723,TEAMCAL-2045,is related to
1538,TEAMCAL-2738,TEAMCAL-2747,relates to
1539,TEAMCAL-2747,TEAMCAL-2738,is related to
1540,TEAMCAL-2799,TEAMCAL-3053,relates to
1541,TEAMCAL-2815,TEAMCAL-2823,is related to
1542,TEAMCAL-2895,TEAMCAL-3149,duplicates
1543,TEAMCAL-2926,CONF-37745,is caused by
1544,TEAMCAL-2926,TEAMCAL-2116,duplicates
1545,TEAMCAL-298,TEAMCAL-473,is duplicated by
1546,TEAMCAL-2996,TEAMCAL-1294,is related to
1547,TEAMCAL-3011,TEAMCAL-2990,relates to
1548,TEAMCAL-3052,TEAMCAL-3078,relates to
1549,TEAMCAL-330,TEAMCAL-586,is related to
1550,TEAMCAL-347,TEAMCAL-2074,is duplicated by
1551,TEAMCAL-347,TEAMCAL-2914,is duplicated by
1552,TEAMCAL-347,TEAMCAL-1302,is duplicated by
1553,TEAMCAL-347,TEAMCAL-1446,is duplicated by
1554,TEAMCAL-347,CONF-29782,is duplicated by
1555,TEAMCAL-347,TEAMCAL-397,is duplicated by
1556,TEAMCAL-347,TEAMCAL-1948,is duplicated by
1557,TEAMCAL-347,TEAMCAL-722,is duplicated by
1558,TEAMCAL-347,TEAMCAL-2973,relates to
1559,TEAMCAL-374,TEAMCAL-384,is incorporated by
1560,TEAMCAL-384,TEAMCAL-625,is duplicated by
1561,TEAMCAL-384,TEAMCAL-554,is duplicated by
1562,TEAMCAL-384,TEAMCAL-374,incorporates
1563,TEAMCAL-384,TEAMCAL-613,incorporates
1564,TEAMCAL-387,TEAMCAL-876,is duplicated by
1565,TEAMCAL-387,TEAMCAL-920,is duplicated by
1566,TEAMCAL-412,TEAMCAL-1416,is related to
1567,TEAMCAL-412,TEAMCAL-411,is related to
1568,TEAMCAL-417,JRA-12572,is blocked by
1569,TEAMCAL-417,TEAMCAL-610,is duplicated by
1570,TEAMCAL-417,TEAMCAL-911,is related to
1571,TEAMCAL-417,TEAMCAL-719,is related to
1572,TEAMCAL-417,TEAMCAL-1209,is related to
1573,TEAMCAL-417,TEAMCAL-126,is related to
1574,TEAMCAL-417,TEAMCAL-127,is related to
1575,TEAMCAL-417,TEAMCAL-1997,is related to
1576,TEAMCAL-417,TEAMCAL-987,is related to
1577,TEAMCAL-507,TEAMCAL-2203,is duplicated by
1578,TEAMCAL-507,TEAMCAL-1950,is duplicated by
1579,TEAMCAL-507,TEAMCAL-2203,is related to
1580,TEAMCAL-543,TEAMCAL-2566,duplicates
1581,TEAMCAL-543,TEAMCAL-1051,is duplicated by
1582,TEAMCAL-543,TEAMCAL-1751,is duplicated by
1583,TEAMCAL-543,TEAMCAL-2378,is duplicated by
1584,TEAMCAL-543,TEAMCAL-2700,is duplicated by
1585,TEAMCAL-543,TEAMCAL-937,is duplicated by
1586,TEAMCAL-543,TEAMCAL-1517,is duplicated by
1587,TEAMCAL-543,TEAMCAL-624,relates to
1588,TEAMCAL-558,TEAMCAL-1544,is related to
1589,TEAMCAL-558,TEAMCAL-1532,is related to
1590,TEAMCAL-558,TEAMCAL-1683,is related to
1591,TEAMCAL-558,TEAMCAL-581,is related to
1592,TEAMCAL-581,TEAMCAL-1683,duplicates
1593,TEAMCAL-581,TEAMCAL-1683,is duplicated by
1594,TEAMCAL-581,TEAMCAL-2066,is duplicated by
1595,TEAMCAL-581,TEAMCAL-558,relates to
1596,TEAMCAL-586,TEAMCAL-330,relates to
1597,TEAMCAL-646,TEAMCAL-585,is cloned from
1598,TEAMCAL-646,TEAMCAL-704,relates to
1599,TEAMCAL-646,CLOUD-7654,relates to
1600,TEAMCAL-704,TEAMCAL-646,is related to
1601,TEAMCAL-708,TEAMCAL-709,is blocked by
1602,TEAMCAL-708,TEAMCAL-739,incorporates
1603,TEAMCAL-708,TEAMCAL-752,incorporates
1604,TEAMCAL-709,TEAMCAL-708,blocks
1605,TEAMCAL-712,TEAMCAL-185,incorporates
1606,TEAMCAL-714,TEAMCAL-185,incorporates
1607,TEAMCAL-716,TEAMCAL-185,incorporates
1608,TEAMCAL-736,TEAMCAL-762,relates to
1609,TEAMCAL-736,TEAMCAL-228,relates to
1610,TEAMCAL-737,TEAMCAL-810,is duplicated by
1611,TEAMCAL-737,TEAMCAL-1036,is related to
1612,TEAMCAL-739,TEAMCAL-708,is incorporated by
1613,TEAMCAL-741,TEAMCAL-743,is duplicated by
1614,TEAMCAL-741,CONF-25727,relates to
1615,TEAMCAL-752,TEAMCAL-708,is incorporated by
1616,TEAMCAL-755,TEAMCAL-33,derived from
1617,TEAMCAL-755,TEAMCAL-542,is duplicated by
1618,TEAMCAL-761,TEAMCAL-784,is related to
1619,TEAMCAL-762,TEAMCAL-736,is related to
1620,TEAMCAL-784,TEAMCAL-761,relates to
1621,TEAMCAL-798,TEAMCAL-799,blocks
1622,TEAMCAL-799,TEAMCAL-798,is blocked by
1623,TEAMCAL-828,TEAMCAL-838,relates to
1624,TEAMCAL-838,TEAMCAL-828,is related to
1625,TEAMCAL-845,TEAMCAL-218,is related to
1626,TEAMCAL-854,TEAMCAL-915,is duplicated by
1627,TEAMCAL-867,TEAMCAL-1047,incorporates
1628,TEAMCAL-867,TEAMCAL-886,relates to
1629,TEAMCAL-867,TEAMCAL-885,relates to
1630,TEAMCAL-867,TEAMCAL-887,is related to
1631,TEAMCAL-874,TEAMCAL-1054,is related to
1632,TEAMCAL-879,TEAMCAL-1296,is duplicated by
1633,TEAMCAL-879,TEAMCAL-2266,incorporates
1634,TEAMCAL-879,TEAMCAL-537,relates to
1635,TEAMCAL-879,TEAMCAL-2266,is related to
1636,TEAMCAL-927,CONF-28542,relates to
1637,TEAMCAL-939,TEAMCAL-317,relates to
1638,TEAMCAL-945,TEAMCAL-946,is duplicated by
1639,TEAMCAL-994,TEAMCAL-966,supersedes
1640,TRANS-202,TRANS-820,relates to
1641,TRANS-571,TRANS-554,relates to
1642,TRANS-690,TRANS-709,is related to
1643,TRANS-709,TRANS-690,relates to
1644,TRANS-709,TRANS-711,is related to
1645,TRANS-757,TRANS-743,derived from
1646,TRANS-757,TRANS-833,duplicates
1647,TRANS-757,TRANS-767,is related to
1648,TRANS-767,TRANS-757,relates to
1649,TRANS-767,JRA-35110,is related to
1650,TRANS-820,TRANS-202,is related to
1651,TRANS-824,TRANS-833,relates to
1652,TRANS-828,TRANS-829,blocks
1653,TRANS-828,TRANS-738,duplicates
1654,TRANS-833,TRANS-864,blocks
1655,TRANS-833,TRANS-757,is duplicated by
1656,TRANS-833,TRANS-839,is duplicated by
1657,TRANS-833,TRANS-854,is related to
1658,TRANS-833,TRANS-824,is related to
1659,TRANS-833,TRANS-855,is related to
1660,TRANS-839,TRANS-833,duplicates
1661,TRANS-839,TRANS-855,is related to
1662,TRANS-845,TRANS-851,was cloned as
1663,TRANS-845,TRANS-851,is duplicated by
1664,TRANS-851,TRANS-845,is cloned from
1665,TRANS-851,TRANS-845,duplicates
1666,TRANS-864,TRANS-833,is blocked by
1667,TRANS-969,TRANS-1011,relates to
1668,TST-38983,TST-38982,is cloned from
