idissuelink,issuekey,linkedIssueKey,name
1311,XD-286,XD-993,duplicates
1312,XD-2866,XD-2983,relates to
1313,XD-2869,XD-2872,relates to
1314,XD-2872,XD-2869,is related to
1315,XD-2873,INTEXT-148,is related to
1316,XD-2877,XD-2986,relates to
1317,XD-2881,XD-2771,relates to
1318,XD-2899,AMQP-494,depends on
1319,XD-2899,XD-3027,depends on
1320,XD-290,XD-240,relates to
1321,XD-2934,XD-2935,is depended on by
1322,XD-2935,XD-2934,depends on
1323,XD-2935,XD-2938,is related to
1324,XD-2938,XD-2935,relates to
1325,XD-2953,XD-2644,is depended on by
1326,XD-2953,XD-2857,is depended on by
1327,XD-2956,XD-3061,is related to
1328,XD-296,XD-144,is related to
1329,XD-2973,XD-2752,depends on
1330,XD-2986,XD-2877,is related to
1331,XD-2990,XD-2882,is depended on by
1332,XD-3000,XD-2424,relates to
1333,XD-3001,XD-3006,is related to
1334,XD-3001,XD-3003,is related to
1335,XD-3003,XD-3001,relates to
1336,XD-3003,XD-3006,relates to
1337,XD-3007,XD-2983,relates to
1338,XD-302,XD-1228,relates to
1339,XD-3027,XD-2899,is depended on by
1340,XD-303,XD-1228,relates to
1341,XD-3030,XD-2718,relates to
1342,XD-3030,XD-3031,relates to
1343,XD-3030,XD-2719,relates to
1344,XD-304,XD-1228,relates to
1345,XD-305,XD-1228,relates to
1346,XD-306,XD-724,duplicates
1347,XD-306,XD-1228,relates to
1348,XD-3061,XD-2031,relates to
1349,XD-3061,XD-2956,relates to
1350,XD-3063,XD-2850,is related to
1351,XD-307,XD-1228,is related to
1352,XD-308,XD-1228,relates to
1353,XD-3081,XD-3066,relates to
1354,XD-309,XD-1077,is duplicated by
1355,XD-3101,XD-3107,is depended on by
1356,XD-3107,XD-3101,depends on
1357,XD-3112,XD-3158,is related to
1358,XD-3112,XD-1831,is related to
1359,XD-3139,XD-3174,is related to
1360,XD-3145,XD-3317,depends on
1361,XD-3145,XD-3169,depends on
1362,XD-3154,SHDP-505,depends on
1363,XD-316,XD-391,is duplicated by
1364,XD-316,XD-385,relates to
1365,XD-316,XD-433,relates to
1366,XD-3169,XD-3145,is depended on by
1367,XD-3172,INT-3727,depends on
1368,XD-319,XD-375,duplicates
1369,XD-3192,XD-3202,relates to
1370,XD-3202,INT-3753,relates to
1371,XD-3202,INT-3752,relates to
1372,XD-3202,INT-3754,relates to
1373,XD-3202,INT-3756,is related to
1374,XD-3202,INT-3755,is related to
1375,XD-3202,XD-3192,is related to
1376,XD-323,XD-374,duplicates
1377,XD-327,XD-343,relates to
1378,XD-3294,XD-3301,depends on
1379,XD-3294,XD-3223,is related to
1380,XD-3308,XD-3347,is depended on by
1381,XD-343,XD-731,is duplicated by
1382,XD-343,XD-327,is related to
1383,XD-348,XD-244,depends on
1384,XD-349,XD-244,depends on
1385,XD-353,XD-707,is depended on by
1386,XD-353,XD-708,is depended on by
1387,XD-353,XD-712,is depended on by
1388,XD-353,XD-387,relates to
1389,XD-353,XD-436,relates to
1390,XD-357,XD-244,relates to
1391,XD-358,XD-364,duplicates
1392,XD-364,XD-358,is duplicated by
1393,XD-366,XD-269,duplicates
1394,XD-370,XD-378,depends on
1395,XD-373,XD-259,is duplicated by
1396,XD-374,XD-323,is duplicated by
1397,XD-375,XD-319,is duplicated by
1398,XD-378,XD-379,depends on
1399,XD-378,XD-370,is depended on by
1400,XD-379,XD-378,is depended on by
1401,XD-431,XD-162,is related to
1402,XD-466,XD-162,relates to
1403,XD-472,XD-599,relates to
1404,XD-478,XD-162,relates to
1405,XD-479,XD-162,relates to
1406,XD-48,XD-11,is related to
1407,XD-487,XD-477,is duplicated by
1408,XD-49,INT-3014,depends on
1409,XD-49,INT-3015,depends on
1410,XD-49,INT-3016,depends on
1411,XD-490,XD-493,depends on
1412,XD-493,XD-490,is depended on by
1413,XD-494,XD-510,is depended on by
1414,XD-494,XD-514,is depended on by
1415,XD-506,XD-543,is depended on by
1416,XD-507,XD-543,is depended on by
1417,XD-508,XD-543,is depended on by
1418,XD-508,XD-551,is depended on by
1419,XD-53,XD-816,is depended on by
1420,XD-53,XD-159,relates to
1421,XD-54,XD-57,is depended on by
1422,XD-551,XD-508,depends on
1423,XD-552,XD-690,depends on
1424,XD-56,XD-1353,relates to
1425,XD-569,XD-582,relates to
1426,XD-57,XD-54,depends on
1427,XD-578,XD-901,is superseded by
1428,XD-579,XD-580,is duplicated by
1429,XD-582,XD-586,is depended on by
1430,XD-582,XD-569,is related to
1431,XD-598,SGF-192,relates to
1432,XD-599,XD-1335,relates to
1433,XD-599,XD-472,is related to
1434,XD-6,INT-2984,relates to
1435,XD-600,XD-690,relates to
1436,XD-613,XD-891,relates to
1437,XD-626,XD-632,is depended on by
1438,XD-626,XD-631,relates to
1439,XD-631,XD-626,is related to
1440,XD-632,XD-626,depends on
1441,XD-647,INT-3295,depends on
1442,XD-65,INT-3013,relates to
1443,XD-664,XD-682,is depended on by
1444,XD-682,XD-664,depends on
1445,XD-689,XD-863,relates to
1446,XD-689,XD-701,is related to
1447,XD-690,XD-552,is depended on by
1448,XD-690,XD-600,is related to
1449,XD-707,XD-353,depends on
1450,XD-707,XD-1148,is related to
1451,XD-708,XD-353,depends on
1452,XD-713,XD-1805,relates to
1453,XD-713,XD-2090,is related to
1454,XD-718,XD-194,supersedes
1455,XD-724,XD-1228,duplicates
1456,XD-724,XD-306,is duplicated by
1457,XD-733,XD-734,is depended on by
1458,XD-75,XD-141,depends on
1459,XD-767,XD-768,relates to
1460,XD-768,XD-767,is related to
1461,XD-777,XD-1287,is related to
1462,XD-779,XD-863,is depended on by
1463,XD-785,XD-132,duplicates
1464,XD-785,XD-132,relates to
1465,XD-785,XD-772,is related to
1466,XD-790,XD-797,relates to
1467,XD-792,SOCIALTW-72,is related to
1468,XD-794,XD-804,is related to
1469,XD-794,XD-805,is related to
1470,XD-798,XD-163,is depended on by
1471,XD-8,INT-2982,depends on
1472,XD-804,XD-697,relates to
1473,XD-804,XD-794,relates to
1474,XD-804,XD-1228,relates to
1475,XD-806,XD-681,is duplicated by
1476,XD-816,XD-53,depends on
1477,XD-847,XD-808,is related to
1478,XD-857,XD-928,is depended on by
1479,XD-859,XD-265,duplicates
1480,XD-859,XD-450,duplicates
1481,XD-861,XD-896,is related to
1482,XD-863,XD-779,depends on
1483,XD-863,XD-898,is depended on by
1484,XD-863,XD-885,is depended on by
1485,XD-863,XD-689,is related to
1486,XD-874,XD-892,relates to
1487,XD-874,XD-1276,relates to
1488,XD-879,XD-1229,is related to
1489,XD-885,XD-863,depends on
1490,XD-885,XD-1363,is related to
1491,XD-885,XD-1276,is related to
1492,XD-885,XD-1362,is related to
1493,XD-890,XD-865,depends on
1494,XD-891,XD-613,is related to
1495,XD-896,XD-861,relates to
1496,XD-897,XD-873,depends on
1497,XD-897,XD-986,relates to
1498,XD-897,XD-989,relates to
1499,XD-897,XD-876,is related to
1500,XD-897,XD-274,is related to
1501,XD-898,XD-863,depends on
1502,XD-901,XD-913,depends on
1503,XD-901,XD-578,supersedes
1504,XD-906,XD-909,is depended on by
1505,XD-907,XD-909,is depended on by
1506,XD-908,XD-909,is depended on by
1507,XD-916,XD-2850,relates to
1508,XD-925,XD-1840,relates to
1509,XD-928,XD-857,depends on
1510,XD-931,XD-938,relates to
1511,XD-944,XD-1068,relates to
1512,XD-956,XD-851,is related to
1513,XD-981,XD-1097,is related to
1514,XD-990,XD-1133,depends on
1515,XD-990,XD-991,is depended on by
1516,XD-991,XD-990,depends on
1517,XD-991,XD-1133,depends on
1518,XD-999,BATCH-2109,relates to
1519,XD-999,SPR-7156,is related to
