issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
JRA-12220,0,"2007-02-19 00:00:00",Suggestion,1,0,20,2,NULL,6,0,1,1,0,0,0,0,0,0,2,1,4,86,188,277,398
CWD-169,1,"2007-02-20 00:00:00",Bug,0,0,27,17,Major,3,0,1,1,1,0,0,2,0,0,1,28,10,66,200,167,281
JRA-12233,78,"2007-02-21 00:00:00",Suggestion,0,1,0,0,NULL,0,0,1,0,6,0,0,0,0,0,0,2281,6,99,186,106,80
JRA-12232,0,"2007-02-21 00:00:00",Bug,0,0,25,4,Major,1,0,1,1,0,0,0,1,0,0,1,19,5,17,10,123,351
JRA-12871,111,"2007-02-21 00:00:00",Bug,0,0,50,4,Major,0,0,2,0,0,0,0,1,0,0,0,1,3,90,147,155,156
JRA-12242,0,"2007-02-22 00:00:00",Bug,0,0,0,0,Blocker,0,1,1,2,0,0,0,1,0,0,0,19,10,91,102,164,62
JRA-12240,0,"2007-02-22 00:00:00",Bug,0,0,0,0,Minor,1,0,1,1,1,0,0,1,0.16666666666666666,0,15,4,9,55,45,116,373
JRA-12239,0,"2007-02-22 00:00:00",Bug,0,0,0,3,Minor,1,0,1,1,2,0,0,1,0.16666666666666666,0,15,4,7,76,183,53,22
JRA-12247,0,"2007-02-23 00:00:00",SubTask,1,0,0,5,Major,1,0,1,1,0,0,0,1,0.42857142857142855,0,2,16,9,55,45,116,208
JRA-12246,0,"2007-02-23 00:00:00",SubTask,0,0,0,4,Major,0,0,1,0,1,0,0,1,0.42857142857142855,0,0,18,9,55,45,116,208
JRA-12245,0,"2007-02-23 00:00:00",Suggestion,0,0,0,0,NULL,0,0,1,0,7,0,0,1,0.42857142857142855,0,0,18,6,99,186,292,332
CWD-174,0,"2007-02-23 00:00:00",NewFeature,262,0,0,2,Major,5,0,1,2,3,0,0,0,0.46153846153846156,0,784,104,1,99,115,250,358
CWD-173,0,"2007-02-23 00:00:00",NewFeature,0,0,0,0,Critical,0,1,1,0,0,0,0,1,0.05555555555555555,0,0,10,6,99,165,292,396
CWD-172,0,"2007-02-23 00:00:00",Improvement,0,0,28,7,Major,0,0,1,1,0,0,0,1,0.46153846153846156,0,26,8,10,59,93,282,158
JRA-12250,0,"2007-02-25 00:00:00",SubTask,0,0,0,5,Major,1,0,1,0,0,0,0,1,0.5,0,0,16,9,55,45,116,208
JRA-12249,0,"2007-02-25 00:00:00",Bug,0,0,0,0,Trivial,0,0,1,1,1,0,0,1,0.25,0,12,4,9,55,45,116,373
CWD-175,0,"2007-02-25 00:00:00",Improvement,0,0,33,6,Major,0,0,1,1,0,0,0,0,0.4,0,9,15,2,98,186,288,332
JRA-12261,0,"2007-02-26 00:00:00",SubTask,0,0,0,4,Major,0,0,1,0,0,0,0,1,0.5454545454545454,0,0,15,6,15,59,114,315
JRA-12260,0,"2007-02-26 00:00:00",SubTask,0,0,0,4,Major,1,0,1,0,0,0,0,1,0.5454545454545454,0,0,15,9,55,45,116,208
JRA-12251,0,"2007-02-26 00:00:00",Suggestion,0,0,0,0,NULL,1,0,1,1,1,0,0,1,0.2222222222222222,0,11,4,9,81,179,158,181
CWD-178,0,"2007-02-26 00:00:00",Bug,0,0,0,0,Major,0,0,1,0,0,0,0,3,0,0,0,7,6,88,137,251,100
