issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
FCREPO-1154,0,"2012-09-14 00:00:00",Bug,0,0,12,16,Major,0,1,1,0,0,0,0,2,0.6645962732919255,0,30,32,9,65,76,16,195
DFR-138,27,"2012-09-17 00:00:00",Task,0,2,56,13,Minor,0,0,1,0,1,0,1,0,0.4199134199134199,0,0,65,10,72,177,156,300
DFR-137,27,"2012-09-17 00:00:00",Task,0,2,56,13,Critical,0,1,1,0,3,3,0,0,0.4199134199134199,1,42,23,7,36,190,287,396
DFR-136,14,"2012-09-17 00:00:00",Task,0,0,3,18,Critical,0,0,1,0,1,0,0,0,0.4199134199134199,0,9,56,9,66,163,241,398
HYLIBRA-353,0,"2012-09-17 00:00:00",Story,0,0,0,0,Major,1,0,1,0,0,0,0,0,0,0,1,91,10,52,187,210,281
HYDRA-846,0,"2012-09-18 00:00:00",Epic,2,0,0,0,Blocker,1,0,1,1,0,0,0,1,0,0,6,0,9,88,38,164,151
DS-1269,0,"2012-09-20 00:00:00",NewFeature,0,0,40,11,Minor,0,0,1,0,1,0,0,0,0.7,0,110,342,8,80,72,293,290
DFR-139,0,"2012-09-20 00:00:00",Bug,9,0,3,18,Minor,1,0,1,2,0,0,0,0,0.27380952380952384,0,25,37,6,2,16,263,194
DURACLOUD-756,0,"2012-09-21 00:00:00",Bug,0,0,4,9,Critical,1,0,1,0,1,0,0,0,0.41452991452991456,0,0,7,7,82,148,263,396
DFR-142,0,"2012-09-24 00:00:00",Task,0,0,4,8,Minor,1,0,1,1,0,0,0,0,0.41702127659574467,0,7,51,8,95,189,92,93
DURACLOUD-757,0,"2012-09-26 00:00:00",Bug,0,0,3,20,Major,2,0,1,3,0,0,0,0,0.8082191780821918,0,308,51,7,48,183,54,246
HYLIBRA-357,0,"2012-09-27 00:00:00",Bug,22,1,100,1,Minor,1,0,1,0,0,0,0,0,0,0,22,27,5,94,170,16,362
HYLIBRA-356,0,"2012-09-27 00:00:00",Bug,22,0,100,1,Minor,1,0,1,0,0,0,0,0,0,0,22,27,3,94,191,289,397
HYLIBRA-355,0,"2012-09-27 00:00:00",Bug,22,0,100,1,Minor,1,0,1,0,0,0,0,0,0,0,22,27,3,94,170,278,397
ISLANDORA-755,0,"2012-09-27 00:00:00",NewFeature,0,0,4,11,Minor,1,0,1,0,0,0,0,0,0.2708333333333333,0,7,167,6,59,182,195,291
DURACLOUD-759,0,"2012-10-02 00:00:00",Story,244,0,3,20,Minor,1,0,1,2,1,1,0,0,0.4194915254237288,0,244,109,9,2,16,263,194
DURACLOUD-758,0,"2012-10-02 00:00:00",Story,0,0,3,20,Minor,1,0,1,0,0,0,0,0,0.4194915254237288,0,24,19,8,89,10,254,173
HYDRA-858,5,"2012-10-07 00:00:00",Bug,0,1,1,4,Minor,0,0,1,0,1,0,0,0,0,0,0,1,10,87,1,291,360
HYDRA-857,4,"2012-10-07 00:00:00",Story,0,1,1,4,Minor,0,0,1,0,1,0,0,0,0.638095238095238,0,0,1,10,65,56,261,258
HYDRA-856,3,"2012-10-07 00:00:00",Story,0,1,1,4,Minor,0,0,1,0,1,0,0,0,0.6346153846153846,0,0,1,10,78,170,266,381
HYDRA-851,7,"2012-10-07 00:00:00",Story,0,1,1,4,Minor,0,0,1,0,1,0,0,1,0.6224489795918368,0,0,1,4,98,188,98,372
HYDRA-848,3,"2012-10-07 00:00:00",Story,0,1,1,4,Minor,0,0,1,0,1,0,0,0,0.6224489795918368,0,0,1,9,88,84,261,327
HCAMPPSU-45,0,"2012-10-09 00:00:00",NewFeature,0,0,0,0,Minor,0,0,0,0,0,0,0,0,0,1,0,0,4,83,57,217,364
HCAMPPSU-43,0,"2012-10-09 00:00:00",Bug,0,0,0,0,Major,0,0,0,0,0,0,0,0,0,1,0,0,4,31,125,282,334
HCAMPPSU-38,0,"2012-10-09 00:00:00",Story,0,1,0,0,Minor,0,0,0,0,0,0,0,0,0,0,0,0,7,76,78,218,344
HCAMPPSU-1,0,"2012-10-09 00:00:00",NewFeature,0,0,0,0,Minor,1,0,0,0,0,0,0,0,0,4,0,0,3,83,57,266,321
DS-1280,0,"2012-10-10 00:00:00",Bug,1,0,72,22,Blocker,2,0,1,0,0,0,0,0,0.5652173913043478,0,1,0,9,13,164,280,250
DS-1278,0,"2012-10-10 00:00:00",Bug,0,0,72,22,Minor,5,0,1,2,4,0,0,1,0,0,223,209,1,76,82,10,159
HYDRA-850,0,"2012-10-10 00:00:00",Story,112,1,5,9,Minor,0,0,1,5,0,0,0,0,0.6224489795918368,0,84,5,9,88,84,58,228
FCREPO-1159,0,"2012-10-10 00:00:00",Bug,0,0,12,14,Minor,1,0,1,1,0,0,0,1,0.6041666666666666,0,0,36,2,23,155,72,262
FCREPO-1158,0,"2012-10-10 00:00:00",Bug,7,0,12,14,Minor,8,0,1,1,0,0,0,2,0.6041666666666666,0,21,15,7,83,199,292,308
FCREPO-1157,0,"2012-10-10 00:00:00",Bug,0,0,12,14,Minor,1,0,1,1,0,0,0,1,0.6041666666666666,0,0,36,6,83,195,299,357
DS-1293,0,"2012-10-11 00:00:00",Bug,0,0,68,23,Minor,0,0,1,1,1,0,0,1,0,0,90,21,7,84,59,34,197
FCREPO-1160,0,"2012-10-14 00:00:00",Story,0,0,12,15,Minor,0,0,1,0,0,0,0,2,0.6274509803921569,0,0,32,8,24,79,72,48
DS-1322,0,"2012-10-15 00:00:00",Bug,195,0,0,1,Minor,1,0,1,1,1,0,0,13,0,0,281,146,2,55,180,245,384
DS-1335,0,"2012-10-16 00:00:00",Bug,0,0,67,22,Major,1,0,1,0,2,0,0,1,0.3888888888888889,0,1,425,3,52,184,275,396
DURACLOUD-761,1,"2012-10-16 00:00:00",Bug,0,0,4,9,Blocker,0,0,1,0,1,0,0,0,0.41596638655462187,0,0,1,5,74,118,231,306
DS-1336,0,"2012-10-17 00:00:00",NewFeature,0,0,60,14,Minor,7,0,1,3,0,0,0,0,0,0,196,229,2,31,53,117,346
FCREPO-1162,0,"2012-10-18 00:00:00",Story,0,1,30,5,Minor,2,0,1,0,0,0,0,0,0.4444444444444444,0,0,28,5,50,196,231,289
FCREPO-1161,0,"2012-10-18 00:00:00",Story,0,0,50,5,Minor,0,0,1,0,1,0,0,1,0.18181818181818182,0,7,322,7,51,135,274,313
HYLIBRA-358,0,"2012-10-26 00:00:00",Bug,17,0,16,2,Trivial,2,0,1,0,0,0,0,0,0,0,17,3,2,67,116,274,207
HYDRA-863,0,"2012-10-26 00:00:00",Bug,0,1,5,5,Minor,0,0,1,0,0,0,0,0,0.6415094339622641,0,0,3,9,8,104,216,350
HYDRA-865,0,"2012-10-29 00:00:00",Story,0,1,33,3,Minor,0,0,1,2,0,0,0,0,0.6388888888888888,0,0,42,9,5,34,44,169
DS-1357,0,"2012-10-29 00:00:00",Bug,0,0,58,13,Minor,6,0,1,1,1,0,0,1,0,0,16,397,2,81,89,103,103
DS-1355,0,"2012-10-29 00:00:00",Improvement,141,0,38,9,Minor,1,0,1,1,1,0,0,0,0.08333333333333333,0,213,200,7,90,169,299,382
DS-1361,0,"2012-10-30 00:00:00",Improvement,13,0,56,14,Minor,2,0,1,1,1,0,0,1,0,0,38,54,1,64,192,280,70
DS-1360,0,"2012-10-30 00:00:00",Improvement,0,0,53,13,Minor,0,0,1,1,0,0,0,1,0,0,190,222,1,74,122,266,364
VIVOONT-1,0,"2012-10-30 00:00:00",Task,268,0,0,0,Blocker,1,0,1,2,0,0,0,0,0,0,803,19,9,97,179,63,302
ISLANDORA-775,0,"2012-10-31 00:00:00",Bug,0,0,10,7,Major,1,0,1,0,0,0,0,0,0.2653061224489796,0,1,139,2,20,182,203,392
DFR-143,14,"2012-11-01 00:00:00",Task,0,0,3,11,Minor,0,0,1,0,1,0,0,0,0.41841004184100417,0,0,20,10,80,139,181,257
DS-1376,0,"2012-11-08 00:00:00",Improvement,0,1,0,0,Minor,0,0,1,0,1,0,0,1,0,0,62,341,9,92,190,206,101
FCREPO-1168,0,"2012-11-13 00:00:00",Story,0,0,11,12,Minor,1,0,1,1,2,1,1,1,0.4482758620689655,0,632,108,10,77,164,297,250
FCREPO-1169,0,"2012-11-14 00:00:00",Bug,0,0,14,1,Minor,0,0,1,0,0,0,0,1,0,0,1,301,9,88,102,242,392
HYDRA-878,0,"2012-11-15 00:00:00",Story,0,0,5,5,Minor,0,0,1,0,0,0,0,0,0.6272727272727273,0,0,4,8,93,82,274,39
HYLIBRA-361,27,"2012-11-20 00:00:00","Technical task",0,1,0,0,Major,0,0,2,0,1,0,0,0,0,0,0,28,9,68,182,286,374
HYLIBRA-360,20,"2012-11-20 00:00:00","Technical task",0,2,0,0,Major,0,0,1,0,1,0,0,0,0,0,0,28,9,68,131,262,138
HYLIBRA-359,20,"2012-11-20 00:00:00",Story,0,2,0,0,Major,0,0,1,0,1,0,0,0,0,0,0,28,7,96,83,264,220
DS-1399,0,"2012-11-26 00:00:00",Bug,188,0,0,1,Minor,3,0,1,3,0,0,0,2,0,0,232,153,7,29,119,174,347
HYDRA-881,0,"2012-11-27 00:00:00",Story,1,0,5,6,Minor,1,0,1,0,0,0,0,0,0.625,0,2,11,5,59,116,274,207
HYDRA-885,0,"2012-11-28 00:00:00",Story,1,0,5,6,Minor,0,0,1,0,0,0,0,0,0.6283185840707964,0,1,11,5,91,18,26,39
HYDRA-884,0,"2012-11-28 00:00:00",Story,1,0,5,6,Minor,0,0,1,0,0,0,0,0,0.6283185840707964,0,1,11,5,91,18,26,39
HYDRA-883,0,"2012-11-28 00:00:00",Story,0,1,0,3,Minor,0,0,1,0,0,0,0,0,0.6283185840707964,0,0,12,4,99,115,264,7
HYDRA-882,0,"2012-11-28 00:00:00",Story,0,0,5,6,Minor,1,0,1,0,0,0,0,0,0.6283185840707964,0,0,12,5,91,116,274,207
HYDRA-890,0,"2012-11-29 00:00:00",Bug,0,0,0,0,Minor,1,0,1,0,0,0,0,0,0.6324786324786325,1,0,11,8,65,56,215,187
HYDRA-889,0,"2012-11-29 00:00:00",Bug,0,0,5,8,Minor,0,0,1,0,0,0,0,0,0.6324786324786325,0,0,11,5,1,108,274,218
HYDRA-888,0,"2012-11-29 00:00:00",Bug,0,2,5,8,Minor,0,0,1,1,0,0,0,0,0.6324786324786325,0,0,11,5,59,116,274,176
DS-1407,0,"2012-11-29 00:00:00","Code Task",0,0,65,5,Major,1,0,1,0,0,0,0,1,0.391304347826087,0,6,56,3,38,187,19,329
HYDRA-887,0,"2012-11-29 00:00:00",Bug,1,0,0,0,Minor,0,0,1,0,0,0,0,0,0.6324786324786325,0,1,10,5,96,125,266,387
HYDRA-886,0,"2012-11-29 00:00:00",Story,6,0,5,8,Minor,1,0,1,1,0,0,0,0,0.6324786324786325,0,18,0,6,41,195,41,155
FCREPO-1170,47,"2012-11-29 00:00:00",Epic,0,2,0,0,Major,0,0,1,0,1,0,0,1,0.43333333333333335,0,0,724,8,82,121,260,348
ISLANDORA-783,6,"2012-11-29 00:00:00",Improvement,0,0,0,21,Minor,0,0,1,0,1,0,0,0,0,0,0,519,3,72,84,261,368
FCREPO-1172,0,"2012-11-30 00:00:00",Bug,83,0,11,13,Minor,1,0,1,1,0,0,0,1,0,0,249,37,2,25,133,299,377
HYDRA-894,0,"2012-11-30 00:00:00",Story,1,0,5,6,Minor,0,0,1,1,0,0,0,0,0.6311475409836066,0,2,8,5,59,105,51,118
HYDRA-893,0,"2012-11-30 00:00:00",Story,0,0,0,0,Minor,1,0,1,0,0,0,0,0,0.6311475409836066,0,0,10,6,87,39,130,73
HYDRA-892,0,"2012-11-30 00:00:00",Story,1,0,0,0,Minor,0,0,1,0,0,0,0,0,0.6311475409836066,0,3,7,2,76,187,221,79
DS-1411,0,"2012-12-03 00:00:00",Bug,0,0,36,9,Minor,0,0,2,5,0,0,0,1,0.13333333333333333,1,422,174,6,79,156,214,338
DS-1410,0,"2012-12-03 00:00:00",Bug,0,0,80,0,Major,1,0,1,1,0,0,0,1,0,1,2,376,3,96,179,246,251
DS-1409,0,"2012-12-03 00:00:00",Improvement,0,0,50,10,Minor,1,0,1,0,1,0,0,3,0.13333333333333333,0,0,378,8,40,124,288,374
ISLANDORA-802,0,"2012-12-03 00:00:00",Bug,0,0,0,0,Minor,1,0,1,1,0,0,0,0,0.40476190476190477,0,0,107,3,60,191,300,137
ISLANDORA-810,0,"2012-12-04 00:00:00",Bug,3,0,0,0,Minor,3,0,1,1,0,0,0,0,0.21428571428571427,0,9,97,8,100,166,299,286
DURACLOUD-763,0,"2012-12-04 00:00:00",Bug,0,0,5,3,Trivial,1,0,1,1,0,0,0,0,0.4166666666666667,0,0,87,7,88,180,193,396
FCREPO-1175,0,"2012-12-06 00:00:00","Technical task",0,1,11,13,Minor,2,0,1,0,1,0,0,0,0.40625,0,257,69,7,30,102,98,205
FCREPO-1174,0,"2012-12-06 00:00:00",Story,78,1,11,13,Minor,2,0,1,0,1,0,0,0,0.40625,1,232,48,10,2,184,191,257
DS-1415,0,"2012-12-06 00:00:00",Bug,0,0,60,3,Minor,4,0,1,0,0,0,0,1,0,0,0,55,6,99,142,300,260
DS-1414,0,"2012-12-06 00:00:00",Bug,0,1,60,3,Major,6,0,1,1,0,0,0,1,0,0,0,55,6,87,99,292,375
HYDRA-897,0,"2012-12-07 00:00:00",Story,0,1,5,5,Minor,0,0,1,0,0,0,0,0,0.624,0,0,3,9,88,193,43,392
DS-1417,0,"2012-12-07 00:00:00",Bug,0,0,48,11,Minor,0,1,1,1,1,0,0,1,0,0,10,44,6,72,26,271,368
DS-1416,0,"2012-12-07 00:00:00",Bug,0,0,64,6,Minor,3,0,1,1,0,0,0,1,0,0,27,27,3,64,191,121,399
FCREPO-1183,0,"2012-12-07 00:00:00","Technical task",0,1,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,0,279,9,45,185,181,339
FCREPO-1182,0,"2012-12-07 00:00:00","Technical task",77,2,11,15,Minor,6,0,1,0,0,0,0,0,0.3611111111111111,0,231,48,9,85,91,173,346
FCREPO-1181,0,"2012-12-07 00:00:00","Technical task",0,1,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,0,279,9,38,164,173,346
FCREPO-1180,0,"2012-12-07 00:00:00","Technical task",0,2,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,0,279,9,73,164,274,366
FCREPO-1179,0,"2012-12-07 00:00:00","Technical task",0,1,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,0,279,9,38,164,122,328
FCREPO-1178,0,"2012-12-07 00:00:00",Epic,0,0,28,5,Minor,0,0,1,0,0,0,0,0,0.3611111111111111,0,0,279,8,50,14,293,182
ISLANDORA-817,0,"2012-12-07 00:00:00",Bug,0,0,0,0,Minor,1,0,1,1,0,0,0,0,0.2,1,0,103,3,96,44,282,236
DS-1418,0,"2012-12-10 00:00:00",Bug,0,0,0,0,Minor,0,1,1,1,1,0,0,2,0,0,1,751,8,35,130,215,385
ISLANDORA-822,0,"2012-12-11 00:00:00",Improvement,0,0,0,0,Minor,0,0,1,0,0,0,0,0,0.20689655172413793,0,0,99,8,85,120,224,206
DS-1422,0,"2012-12-12 00:00:00",Bug,0,0,47,11,Major,6,0,1,1,0,0,0,3,0,0,287,82,1,50,180,12,384
DS-1427,0,"2012-12-13 00:00:00",Bug,0,0,0,0,Minor,2,0,1,0,0,0,0,2,0.6666666666666666,0,27,21,4,28,174,153,220
DS-1426,0,"2012-12-13 00:00:00",Bug,0,0,0,2,Minor,1,0,1,0,0,0,0,2,0.6666666666666666,1,0,48,5,35,186,154,367
DS-1425,0,"2012-12-13 00:00:00",Bug,0,0,52,3,Critical,2,0,1,1,0,0,0,1,0,0,0,48,1,58,87,133,18
DS-1424,0,"2012-12-13 00:00:00",Bug,1,0,46,12,Trivial,3,0,1,1,0,0,0,1,0,0,1,47,10,44,189,270,50
FCREPO-1184,0,"2012-12-15 00:00:00",Bug,0,0,10,16,Trivial,0,0,1,1,0,0,0,1,0,0,5,266,8,84,143,247,373
HYLIBRA-362,20,"2012-12-17 00:00:00",Story,0,2,15,0,Minor,0,0,1,0,1,0,0,0,0.3469387755102041,0,0,1,2,89,180,193,139
HYDRA-904,0,"2012-12-17 00:00:00",Story,0,0,5,3,Minor,0,0,1,0,0,0,0,0,0.626984126984127,0,0,0,3,72,17,95,368
DS-1435,0,"2012-12-19 00:00:00",Bug,0,0,66,1,Critical,2,0,1,0,0,0,0,2,0.25,0,20,22,1,82,137,181,373
DS-1432,0,"2012-12-19 00:00:00",Bug,0,0,63,7,Major,0,0,1,0,0,0,0,1,0,0,0,362,6,84,194,254,361
VIVO-4,0,"2012-12-20 00:00:00",SubTask,0,0,0,0,Blocker,0,0,1,0,1,0,0,0,0.8,0,14,302,9,89,200,129,216
VIVO-3,0,"2012-12-20 00:00:00",Bug,52,0,0,0,Minor,1,0,1,0,0,0,0,0,0.8,0,154,162,10,94,200,296,236
VIVO-1,0,"2012-12-20 00:00:00",Task,77,0,0,0,Minor,0,0,1,1,0,0,0,0,0.8,0,77,239,4,92,179,282,216
DURACLOUD-766,0,"2013-01-02 00:00:00",Bug,35,1,5,2,Critical,0,0,1,1,0,0,0,0,0.41735537190082644,0,35,50,1,82,148,229,220
DURACLOUD-767,0,"2013-01-03 00:00:00",Bug,4,0,5,3,Major,0,0,1,0,1,1,0,0,0.41975308641975306,0,4,53,4,45,158,177,69
VIVO-5,0,"2013-01-03 00:00:00",Improvement,0,0,0,0,Blocker,0,1,1,0,0,0,0,0,0.8461538461538461,0,167,135,10,90,182,295,354
VIVO-7,0,"2013-01-07 00:00:00",Improvement,5,0,0,0,Major,1,0,1,1,0,0,0,0,0,0,14,284,9,38,164,173,297
HYLIBRA-363,0,"2013-01-07 00:00:00",Story,0,0,100,1,Minor,2,0,1,0,0,0,0,0,0.037037037037037035,0,0,8,3,9,179,191,354
VIVO-8,27,"2013-01-08 00:00:00",Task,0,2,0,3,Minor,0,0,1,0,1,0,0,0,0.7857142857142857,0,0,82,9,50,124,156,348
VIVOONT-14,94,"2013-01-09 00:00:00",Improvement,0,1,0,0,Major,0,0,1,0,0,0,0,0,0,0,161,177,10,67,190,249,347
DS-1445,0,"2013-01-09 00:00:00",Bug,0,0,50,3,Major,2,0,1,0,1,0,1,2,0,0,1,417,7,18,49,219,96
DS-1447,0,"2013-01-10 00:00:00",Bug,671,0,45,11,Minor,7,0,1,1,0,0,0,3,0,0,672,49,10,100,194,190,243
HYLIBRA-365,0,"2013-01-10 00:00:00",Bug,4,0,14,1,Blocker,2,0,1,0,0,0,0,0,0.07142857142857142,0,4,1,9,52,85,175,320
DS-1449,0,"2013-01-11 00:00:00",Bug,0,0,60,9,Critical,0,0,1,1,0,0,0,1,0,0,0,19,1,21,195,208,237
DS-1448,0,"2013-01-11 00:00:00",Bug,293,0,0,1,Trivial,1,0,1,0,0,0,0,2,0.16666666666666666,0,293,46,1,92,169,269,388
VIVO-10,0,"2013-01-14 00:00:00",Improvement,1,0,8,4,Major,2,0,1,0,0,0,0,0,0.8,0,1,290,10,58,182,286,358
DURACLOUD-768,0,"2013-01-14 00:00:00",Bug,23,0,5,4,Major,0,1,1,2,0,0,0,0,0.42213114754098363,1,23,23,9,12,2,159,161
HYLIBRA-366,0,"2013-01-16 00:00:00",Bug,0,0,50,0,Trivial,2,0,1,0,0,0,0,0,0.06896551724137931,0,0,113,7,82,136,221,272
DS-1457,0,"2013-01-17 00:00:00",Improvement,0,0,47,4,Minor,2,0,1,0,0,0,0,1,0,0,0,13,4,80,138,285,316
DS-1456,0,"2013-01-17 00:00:00",NewFeature,12,1,34,10,Minor,1,0,1,0,1,0,0,0,0.15789473684210525,0,12,321,10,30,169,251,328
DS-1455,0,"2013-01-17 00:00:00",Bug,0,0,43,11,Minor,12,0,1,0,0,0,0,1,0,1,0,13,6,82,144,285,388
DS-1454,0,"2013-01-17 00:00:00",Bug,0,0,43,11,Minor,1,0,1,0,0,0,0,1,0.15789473684210525,0,4,9,4,100,195,254,394
DURACLOUD-769,0,"2013-01-19 00:00:00",Bug,0,0,4,5,Major,1,0,1,0,0,0,0,0,0.8108108108108109,0,0,41,4,55,144,285,399
VIVO-11,0,"2013-01-21 00:00:00",Bug,2,0,7,4,Minor,0,0,1,0,0,0,0,0,0.8125,0,4,280,10,77,140,272,288
VIVO-12,0,"2013-01-22 00:00:00",Task,31,0,7,5,Major,0,0,1,0,0,0,0,0,0.8235294117647058,0,91,192,7,79,140,10,400
DS-1461,0,"2013-01-22 00:00:00",Bug,0,0,45,5,Major,1,0,1,0,1,0,0,1,0.3829787234042553,0,0,8,3,99,195,256,62
DS-1460,0,"2013-01-22 00:00:00",Improvement,0,0,33,11,Minor,4,0,1,0,1,0,0,1,0,0,154,174,5,38,42,287,27
DS-1459,0,"2013-01-22 00:00:00",Improvement,0,0,41,13,Minor,6,0,1,1,0,0,0,1,0,0,0,328,8,95,176,63,278
ISLANDORA-830,0,"2013-01-22 00:00:00",Bug,0,0,10,10,Major,1,0,1,0,0,0,0,0,0.3695652173913043,0,2,55,3,70,191,262,348
VIVO-13,0,"2013-01-23 00:00:00",Bug,0,0,0,1,Blocker,0,0,1,1,0,0,0,0,0,0,82,200,5,90,113,82,253
VIVO-17,0,"2013-01-24 00:00:00",Improvement,0,0,0,0,Major,0,0,1,1,0,0,0,0,0.5,0,573,194,2,83,130,18,303
VIVO-15,0,"2013-01-24 00:00:00",Bug,0,1,0,2,Blocker,1,0,1,1,0,0,0,0,0.5,0,132,149,3,56,179,270,311
VIVO-14,0,"2013-01-24 00:00:00",Task,49,0,6,6,Minor,8,0,1,1,0,0,0,0,0.8333333333333334,0,146,135,5,55,198,295,370
ISLANDORA-832,0,"2013-01-24 00:00:00",Bug,0,0,10,11,Minor,0,0,1,1,0,0,0,0,0,0,0,463,10,3,128,28,256
DS-1464,0,"2013-01-24 00:00:00",Bug,0,0,40,11,Minor,2,0,1,1,0,0,0,2,0,2,0,6,10,94,198,297,314
DS-1466,0,"2013-01-25 00:00:00",Bug,0,0,51,6,Major,0,0,1,0,1,0,0,1,0.19047619047619047,1,0,325,2,21,197,147,343
DS-1472,0,"2013-01-30 00:00:00",Improvement,0,0,40,11,Minor,2,0,1,1,0,0,0,1,0,0,0,320,1,100,200,96,371
DS-1469,0,"2013-01-30 00:00:00",Bug,0,0,40,1,Minor,10,0,1,1,1,0,0,2,0,0,63,257,10,55,169,269,371
DURACLOUD-776,0,"2013-01-30 00:00:00",Story,0,0,5,4,Minor,0,0,1,1,0,0,0,0,0.42276422764227645,0,12,18,6,2,16,263,194
DURACLOUD-775,0,"2013-01-30 00:00:00",Story,0,0,4,5,Minor,0,0,1,2,0,0,0,0,0.42276422764227645,1,131,102,10,84,195,295,400
DURACLOUD-774,0,"2013-01-30 00:00:00",Story,7,0,5,4,Major,1,0,1,1,0,0,0,0,0.42276422764227645,0,21,9,6,9,200,281,266
VIVO-19,0,"2013-01-31 00:00:00",SubTask,2,0,6,6,Minor,1,0,1,0,0,0,0,0,0.8421052631578947,0,4,270,10,100,160,273,296
VIVO-18,0,"2013-01-31 00:00:00",Improvement,47,0,6,6,Blocker,0,1,1,0,0,0,0,0,0.8421052631578947,0,141,133,4,23,182,274,13
DS-1475,0,"2013-02-04 00:00:00",Improvement,245,0,39,10,Minor,5,0,1,1,0,0,0,3,0,0,246,69,3,89,191,238,369
DURACLOUD-778,0,"2013-02-05 00:00:00",Story,6,2,4,6,Minor,0,0,1,0,0,0,0,0,0.42570281124497994,1,6,18,5,68,162,245,262
DS-1479,0,"2013-02-07 00:00:00",Bug,0,0,42,4,Minor,1,0,2,1,4,1,0,2,0.375,2,0,167,3,32,99,256,62
DS-1483,0,"2013-02-08 00:00:00",NewFeature,0,0,0,1,Minor,14,0,1,1,1,0,0,0,0.3673469387755102,0,291,20,2,64,153,191,292
DS-1482,0,"2013-02-08 00:00:00",NewFeature,0,0,0,0,Minor,10,0,1,0,2,0,0,0,0.3673469387755102,1,229,82,2,96,194,297,266
DS-1481,0,"2013-02-08 00:00:00",Improvement,0,0,0,0,Minor,9,0,1,0,3,0,0,8,0.3673469387755102,0,222,89,3,94,170,278,398
ISLANDORA-843,0,"2013-02-08 00:00:00",Bug,5,0,0,0,Major,1,0,1,0,0,0,0,0,0.06666666666666667,1,13,27,7,80,190,163,183
DS-1484,0,"2013-02-11 00:00:00",Documentation,0,0,0,2,Critical,2,0,1,0,0,0,0,4,0,0,135,173,10,17,184,253,280
HYLIBRA-367,0,"2013-02-11 00:00:00",Story,0,0,33,0,Minor,0,0,1,0,0,0,0,0,0.1,0,0,87,10,9,195,295,354
DS-1485,0,"2013-02-12 00:00:00",Bug,0,0,38,10,Minor,1,0,1,0,2,0,0,2,0.16666666666666666,0,0,307,2,59,145,207,207
FCREPO-1186,21,"2013-02-13 00:00:00",Bug,0,1,21,6,Major,0,0,1,1,1,0,0,2,0,0,15,196,10,97,157,280,371
HYLIBRA-368,0,"2013-02-14 00:00:00",Bug,28,0,12,1,Critical,4,0,1,0,0,0,0,0,0.12903225806451613,0,83,1,10,51,175,131,298
DS-1489,0,"2013-02-15 00:00:00",Bug,0,0,59,6,Minor,1,0,1,0,0,0,0,1,0,0,0,304,1,62,188,256,97
FCREPO-1187,0,"2013-02-21 00:00:00",Bug,0,0,19,9,Major,0,0,1,1,1,0,0,3,0,0,7,196,9,84,159,36,234
DURACLOUD-781,0,"2013-02-21 00:00:00",Bug,0,0,4,7,Minor,1,0,1,1,0,0,0,0,0.42231075697211157,0,69,142,10,74,182,283,85
DURACLOUD-788,0,"2013-02-25 00:00:00",Bug,0,0,4,8,Minor,1,0,1,0,0,0,0,0,0.8133333333333334,0,64,143,10,98,200,280,364
VIVO-23,0,"2013-02-25 00:00:00",Improvement,220,0,0,0,Blocker,3,1,1,3,0,0,0,0,0.25,0,659,73,4,99,117,215,288
VIVO-24,0,"2013-02-26 00:00:00",Bug,0,0,100,1,Blocker,0,1,1,1,0,0,0,0,0,0,48,200,2,86,196,244,278
ISLANDORA-849,8,"2013-02-26 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,0,0.6216216216216216,0,0,22,3,23,54,252,355
DS-1503,52,"2013-02-28 00:00:00",Bug,0,2,57,1,Minor,1,0,1,0,1,0,0,1,0,0,146,145,6,77,149,272,398
DURACLOUD-800,0,"2013-02-28 00:00:00",Story,0,1,4,9,Minor,0,0,1,2,0,0,0,0,0.42063492063492064,1,96,108,4,59,200,299,376
DURACLOUD-794,0,"2013-02-28 00:00:00",Bug,0,0,4,9,Minor,1,0,1,2,0,0,0,0,0.42063492063492064,0,84,120,10,98,127,247,113
VIVO-29,0,"2013-03-04 00:00:00",Bug,175,0,5,7,Blocker,3,3,1,0,1,0,0,0,0.8571428571428571,0,175,67,10,99,185,228,352
VIVO-28,0,"2013-03-04 00:00:00",Bug,80,0,0,3,Minor,1,0,1,1,0,0,0,0,0.8571428571428571,0,240,2,9,72,43,259,396
VIVO-26,0,"2013-03-04 00:00:00",Task,0,0,5,7,Blocker,0,0,1,1,0,0,0,0,0.8571428571428571,0,0,728,5,89,198,129,346
VIVO-30,0,"2013-03-06 00:00:00",Bug,0,0,50,2,Blocker,0,0,1,1,0,0,0,0,0.25,0,28,212,6,87,118,200,4
DS-1507,0,"2013-03-06 00:00:00",Bug,0,0,40,4,Major,2,0,1,1,0,0,0,0,0.2,0,0,140,7,73,165,256,267
