idissuelink,issuekey,linkedIssueKey,name
5820,JBLAB-139,JBBUILD-13,duplicates
5821,JBLAB-139,JBLAB-7,is incorporated by
5822,JBLAB-138,JBLAB-7,is incorporated by
5823,JBREM-180,JBREM-28,blocks
5824,JBREM-180,JBREM-148,is duplicated by
5825,JBREM-180,JBREM-42,is duplicated by
5826,JBMAIL-98,JBMAIL-6,blocks
5827,JBJCA-516,JBJCA-94,is blocked by
5828,JBJCA-516,JBAS-1429,duplicates
5829,JBJCA-94,JBJCA-516,blocks
5830,JBJCA-94,JBAS-1429,relates to
5831,JBJCA-94,JBPAPP6-362,relates to
5832,JBAS-714,JBAS-1265,is related to
5833,JBAS-1662,JBAS-1428,is related to
5834,JBMICROCONT-4,JBMICROCONT-6,duplicates
5835,JBAS-1747,JBXB-20,is blocked by
5836,JBAS-1747,JBXB-26,is blocked by
5837,JBAS-1747,JBAS-1938,is blocked by
5838,JBAS-1747,JBMICROCONT-9,relates to
5839,JBMAIL-60,JBMAIL-18,blocks
5840,JBAS-1864,JBAS-1276,is duplicated by
5841,JBAS-1864,JBAS-2346,relates to
5842,JBAS-1629,JBAS-1282,duplicates
5843,JBWS-531,JBWS-70,relates to
5844,JBREM-187,JBREM-33,is blocked by
5845,JBWS-321,JBWS-322,blocks
5846,JBWS-321,JBWS-72,is related to
5847,JGRP-118,JGRP-112,blocks
5848,JGRP-118,JGRP-119,blocks
5849,JBCACHE-470,JGRP-112,is blocked by
5850,JBCACHE-470,JBCACHE-469,blocks
5851,JBCACHE-470,JBCACHE-593,blocks
5852,JBCACHE-154,JGRP-112,is related to
5853,JGRP-84,JGRP-97,is blocked by
5854,JGRP-84,JGRP-112,relates to
5855,JBCACHE-225,JBCLUSTER-46,blocks
5856,JBCACHE-225,JBCACHE-47,relates to
5857,JBCLUSTER-4,JBAS-1290,is related to
5858,JBCLUSTER-4,JBCLUSTER-43,incorporates
5859,JBCLUSTER-4,JBCLUSTER-45,is incorporated by
5860,JBCLUSTER-3,JBCACHE-261,is blocked by
5861,JBCLUSTER-3,JBAS-1291,is related to
5862,JBCLUSTER-22,EJBTHREE-585,is related to
5863,JBCLUSTER-22,JBAS-1292,is related to
5864,JBCLUSTER-7,JBAS-2142,is blocked by
5865,JBCLUSTER-7,JBAS-1303,is blocked by
5866,JBCLUSTER-7,JBAS-2377,is blocked by
5867,JBCLUSTER-7,JBAS-2376,is blocked by
5868,JBCLUSTER-7,JBAS-1725,is blocked by
5869,JBCLUSTER-7,JBAS-1641,is blocked by
5870,JBCLUSTER-7,JBAS-1642,is blocked by
5871,JBCLUSTER-7,JBAS-2524,is blocked by
5872,JBCLUSTER-7,JBAS-1293,is related to
5873,JBCACHE-23,JBCACHE-50,is related to
5874,JBWS-418,JBWS-75,is blocked by
5875,JBWS-368,JBWS-75,relates to
5876,JBCACHE-588,JBCACHE-590,blocks
5877,JBCACHE-588,JBCACHE-54,is related to
5878,JBCACHE-588,JBCACHE-85,is incorporated by
5879,JBCACHE-593,JBCACHE-57,is blocked by
5880,JBCACHE-593,JBCACHE-300,is blocked by
5881,JBCACHE-593,JBCACHE-591,is blocked by
5882,JBCACHE-593,JBCACHE-470,is blocked by
5883,JBCACHE-593,JBCACHE-595,is blocked by
5884,JBCACHE-593,JBCACHE-137,is blocked by
5885,JBCACHE-270,JBCACHE-58,blocks
5886,JBCACHE-1236,JBCACHE-1151,is blocked by
5887,JBCACHE-1236,JBCACHE-60,blocks
5888,JBCACHE-1122,JBCACHE-60,is related to
5889,JBCACHE-537,JBCACHE-61,blocks
5890,JBCACHE-537,JBCACHE-492,is duplicated by
5891,JBCACHE-538,JBCACHE-61,blocks
5892,JBCACHE-538,JBCACHE-582,blocks
5893,JBCLUSTER-92,JBCACHE-61,is blocked by
5894,JBCLUSTER-92,JBCLUSTER-16,blocks
5895,JBCACHE-968,JBCACHE-63,is blocked by
5896,JBCACHE-989,JBCACHE-63,is blocked by
5897,JBBENCH-45,JBCACHE-63,duplicates
5898,JBCLUSTER-40,JBCACHE-66,is blocked by
5899,JBCLUSTER-40,JBCACHE-130,is blocked by
5900,JBCACHE-288,JBCACHE-72,is blocked by
5901,JBWS-529,JBWS-76,is blocked by
5902,JBWS-529,JBWS-512,is incorporated by
5903,JBWS-515,JBWS-2048,blocks
5904,JBWS-515,JBWS-76,relates to
5905,JBWS-2048,JBWS-515,is blocked by
5906,JBWS-2048,JBWS-2037,is blocked by
5907,JBWS-2048,JBWS-2045,is blocked by
5908,JBWS-2048,JBWS-2049,is blocked by
5909,JBWS-2048,JBWS-76,relates to
5910,JBCACHE-307,JBCACHE-86,is blocked by
5911,JBCACHE-307,JBCACHE-144,blocks
5912,JBWS-159,JBWS-79,is related to
5913,JBCLUSTER-153,WFLY-285,is related to
5914,JBCLUSTER-153,JBJCA-27,is related to
5915,JBCLUSTER-153,JBAS-1310,is related to
5916,EJBTHREE-1697,JBAS-6430,blocks
5917,EJBTHREE-1697,EJBTHREE-619,relates to
5918,EJBTHREE-1697,JBAS-1310,relates to
5919,EJBTHREE-1697,JBAS-6417,is related to
5920,EJBTHREE-1697,JBAS-6304,incorporates
5921,JBAS-1607,JBAS-1307,duplicates
5922,JBWEB-22,JBWEB-11,duplicates
5923,JBWS-347,JBWEB-11,duplicates
5924,JBMESSAGING-96,JBMESSAGING-74,is blocked by
5925,JBMESSAGING-96,JBMESSAGING-19,is blocked by
5926,JBMESSAGING-96,JBMESSAGING-59,is blocked by
5927,JBMESSAGING-96,JBMESSAGING-65,is blocked by
5928,JBMESSAGING-96,JBMESSAGING-70,is blocked by
5929,JBMESSAGING-96,JBMESSAGING-76,is blocked by
5930,JBMESSAGING-96,JBMESSAGING-182,blocks
5931,JBAS-1853,JBAS-1313,is related to
5932,JBREM-109,JBREM-43,is blocked by
5933,EJBTHREE-158,JBREM-43,is blocked by
5934,JBREM-144,JBREM-118,is blocked by
5935,JBREM-144,JBREM-44,is blocked by
5936,JBREM-144,JBREM-198,is blocked by
5937,JBREM-144,JBAS-1933,blocks
5938,JBREM-433,JBREM-48,incorporates
5939,JBNDIST-14,JBNDIST-9,is incorporated by
5940,JBAS-2299,JBAS-6364,is blocked by
5941,JBAS-2299,JBPAPP-713,relates to
5942,JBAS-2299,JBAS-1319,is related to
5943,JBAS-68,JBAS-1321,relates to
5944,JBAS-2084,JBAS-1323,relates to
5945,JBAS-2442,JBAS-1331,is blocked by
5946,JGRP-54,JGRP-27,is duplicated by
5947,JBWS-298,JBWS-169,blocks
5948,JBWS-298,JBWS-83,relates to
5949,JBWS-255,JBWS-84,is related to
5950,JBWS-255,JBAS-2242,is incorporated by
5951,JBAS-1827,JBAS-1363,is related to
5952,JBBENCH-181,JBBENCH-21,is related to
5953,JBWS-187,JBWS-178,duplicates
5954,JBWS-187,JBWS-92,duplicates
5955,JBWS-187,JBWS-320,is duplicated by
5956,JBWS-187,JBAS-2242,is incorporated by
5957,JBXB-13,JBWS-93,blocks
5958,JBXB-12,JBWS-94,blocks
5959,JBAS-3226,JBAS-1709,duplicates
5960,JBAS-3226,JBMESSAGING-366,relates to
5961,JBAS-2228,JBAS-1709,relates to
5962,JBPM-613,JBPM-66,relates to
5963,JBPM-613,JBPM-228,relates to
5964,JBPM-613,JBPM-71,relates to
5965,JBPM-613,JBPM-148,relates to
5966,JBCACHE-590,JBCACHE-85,is blocked by
5967,JBCACHE-590,JBCACHE-450,is blocked by
5968,JBCACHE-590,JBCACHE-586,is blocked by
5969,JBCACHE-590,JBCACHE-643,is blocked by
5970,JBCACHE-590,JBCACHE-702,is blocked by
5971,JBCACHE-590,JBCACHE-721,is blocked by
5972,JBCACHE-590,JBCACHE-110,is blocked by
5973,JBCACHE-590,PCACHE-46,is blocked by
5974,JBCACHE-590,JBCACHE-399,is blocked by
5975,JBCACHE-590,PCACHE-48,is blocked by
5976,JBCACHE-590,JBCACHE-173,is blocked by
5977,JBCACHE-590,JBCACHE-588,is blocked by
5978,JBCACHE-590,JBCACHE-673,is blocked by
5979,JBCACHE-590,JBCACHE-685,is blocked by
5980,JBCACHE-590,JBCACHE-701,is blocked by
5981,JBCACHE-590,JBCACHE-700,incorporates
5982,JBCACHE-590,JBCACHE-712,incorporates
5983,JBCACHE-699,JBCACHE-85,is incorporated by
5984,JBREM-106,JBREM-58,is blocked by
5985,JBWS-209,JBWS-206,is blocked by
5986,JBWS-209,JBWS-101,is blocked by
5987,JBWS-209,JBWS-129,blocks
5988,JBWS-429,JBWS-1607,is blocked by
5989,JBWS-429,JBWS-101,is blocked by
5990,JBWS-429,JBWS-1597,blocks
5991,JBWS-429,JBPAPP-299,is incorporated by
5992,JBPAPP-4503,JBPAPP-2786,relates to
5993,JBPAPP-4503,JBPAPP-1951,relates to
5994,JBPAPP-4503,EJBTHREE-1945,is related to
5995,JBPAPP-4503,JBAS-1389,is related to
5996,JBMICROCONT-76,JBAOP-86,blocks
5997,JBMICROCONT-76,JBMICROCONT-13,blocks
5998,JBMICROCONT-75,JBAOP-82,is blocked by
5999,JBMICROCONT-75,JBMICROCONT-18,is blocked by
6000,JBMICROCONT-75,JBAOP-80,is blocked by
6001,JBMICROCONT-75,JBAOP-86,is blocked by
6002,JBMICROCONT-75,JBAOP-87,is blocked by
6003,JBMICROCONT-75,JBAOP-88,is blocked by
6004,JBMICROCONT-75,JBAOP-91,is blocked by
6005,JBMICROCONT-75,JBAOP-109,is blocked by
6006,JBMICROCONT-75,JBAOP-230,is blocked by
6007,JBMICROCONT-75,JBMDR-2,is blocked by
6008,JBMICROCONT-75,JBMICROCONT-13,is blocked by
6009,JBMICROCONT-75,JBMICROCONT-14,is blocked by
6010,JBMICROCONT-75,JBMICROCONT-71,is blocked by
6011,JBAS-2034,JBAS-1400,relates to
6012,JBCACHE-271,JBCACHE-87,is blocked by
6013,JBCACHE-272,JBCACHE-229,is blocked by
6014,JBCACHE-272,JBCACHE-159,is blocked by
6015,JBCACHE-272,JBCACHE-87,is blocked by
6016,JBMICROCONT-80,JBAOP-86,blocks
6017,JBAS-2100,JBAOP-227,is blocked by
6018,JBAS-2100,JBAOP-233,is blocked by
6019,JBAS-2100,JBAOP-240,is blocked by
6020,JBAS-2100,JBAOP-274,is blocked by
6021,JBAS-2100,JBMICROCONT-109,is blocked by
6022,JBAS-2100,JBAOP-306,is blocked by
6023,JBAS-2100,JBAOP-87,is blocked by
6024,JBAS-2100,JBAOP-109,is blocked by
6025,JBAS-2100,JBAOP-287,is blocked by
6026,JBAS-2100,JBAOP-292,is blocked by
6027,JBAS-2100,JBAOP-293,is blocked by
6028,JBAS-2100,JBAOP-294,is blocked by
6029,JBAS-2100,JBAOP-304,is blocked by
6030,JBAS-2100,JBAOP-409,is blocked by
6031,JBAS-2100,JBMICROCONT-180,is blocked by
6032,JBAS-2100,JBAOP-307,blocks
6033,JBAS-2100,JBAS-3908,blocks
6034,JBAS-2100,JBAS-4105,blocks
6035,JBMICROCONT-81,JBAOP-87,relates to
6036,JBAOP-296,JBAOP-91,blocks
6037,JBAOP-248,JBAOP-91,is incorporated by
6038,JBAS-2156,JBAS-1445,is duplicated by
6039,JBAS-2156,HORNETQ-74,relates to
6040,HORNETQ-74,JBAS-1445,is related to
6041,HORNETQ-74,EJBTHREE-1679,is related to
6042,HORNETQ-74,JBAS-2156,is related to
6043,JBAS-1639,JBWS-157,is blocked by
6044,JBAS-1639,JBWS-178,is blocked by
6045,JBAS-1639,JBWS-106,is blocked by
6046,JBAS-1639,JBWS-146,is blocked by
6047,JBAS-1639,JBWS-166,is blocked by
6048,JBAS-1639,JBWS-188,is blocked by
6049,JBAS-1639,JBWS-162,is blocked by
6050,JBAS-1639,JBWS-164,is blocked by
6051,JBCACHE-1376,JBCACHE-89,is blocked by
6052,JBCACHE-1376,JBCACHE-552,is blocked by
6053,JBCACHE-1376,JBCACHE-645,is blocked by
6054,JBCACHE-645,JBCACHE-1283,is blocked by
6055,JBCACHE-645,JBCACHE-1376,blocks
6056,JBCACHE-645,JBCACHE-89,is related to
6057,JBCACHE-645,JBCACHE-552,is related to
6058,JBCACHE-552,JBCACHE-1376,blocks
6059,JBCACHE-552,JBCACHE-89,relates to
6060,JBCACHE-552,JBCACHE-645,relates to
6061,JBAS-3185,JBAS-1454,is related to
6062,JBAS-3178,JBAS-1454,is related to
6063,JBWS-322,JBWS-321,is blocked by
6064,JBWS-322,JBWS-110,relates to
6065,JBWS-214,JBWS-211,is blocked by
6066,JBWS-214,JBWS-227,is blocked by
6067,JBWS-214,JBWS-111,blocks
6068,JBWS-214,JBWS-271,blocks
6069,JBWS-325,JBWS-228,is blocked by
6070,JBWS-325,JBWS-111,is blocked by
6071,JBWS-325,JBWS-129,is blocked by
6072,JBAS-3926,JBAS-5349,is blocked by
6073,JBAS-3926,JBREM-63,is blocked by
6074,JBAS-3926,JBAS-4908,is blocked by
6075,JBAS-3926,JBAS-5358,is blocked by
6076,JBAS-3926,JBREM-63,relates to
6077,JBAS-3926,JBAS-5348,is related to
6078,JBREM-983,JBREM-643,is related to
6079,JBREM-983,JBREM-63,is related to
6080,JBREM-840,JBREM-675,is related to
6081,JBREM-840,JBREM-838,is related to
6082,JBREM-840,JBREM-63,is related to
6083,JBREM-840,JBREM-518,is related to
6084,JBREM-840,JBREM-713,is related to
6085,JBREM-840,JBREM-842,is related to
6086,JBBUILD-374,JBBUILD-10,blocks
6087,JBPORTAL-241,JBPORTAL-204,blocks
6088,JBAS-2272,JBAS-1475,is blocked by
6089,JBAS-5197,EJBTHREE-1002,is blocked by
6090,JBAS-5197,JBAS-3765,is blocked by
6091,JBAS-5197,JBAS-1476,is related to
6092,JBAS-3765,JBAS-5197,blocks
6093,JBAS-3765,EJBTHREE-1002,relates to
6094,JBAS-3765,JBAS-1476,relates to
6095,JBAS-4969,JBAS-1477,blocks
6096,JBWS-358,JBWS-123,is related to
6097,JBWS-1133,JBWS-124,duplicates
6098,JBWS-1133,JBWS-1762,is duplicated by
6099,JBWS-1762,JBAS-4921,is blocked by
6100,JBWS-1762,JBWS-2243,blocks
6101,JBWS-1762,JBWS-1133,duplicates
6102,JBWS-1762,JBWS-124,relates to
6103,JBWS-1762,JBWS-2117,is related to
6104,JBWS-1762,JBWS-1805,is related to
6105,JBWS-1762,JBPAPP-890,is incorporated by
6106,JBAS-1768,JBAS-1487,relates to
6107,JBAS-1768,JBAS-1488,relates to
6108,JBAS-1768,EJBTHREE-155,is related to
6109,JBAS-1768,JBAS-3899,is related to
6110,JBAS-1768,JBMESSAGING-123,is related to
6111,JBAS-1912,JBAS-1708,relates to
6112,JBADMCON-131,JBADMCON-61,is related to
6113,JBAS-2416,JBADMCON-79,blocks
6114,JBAS-1850,JBAS-2168,is duplicated by
6115,JBAS-1850,JBAS-1498,relates to
6116,JBREM-118,JBREM-144,blocks
6117,JBREM-118,JBREM-64,is related to
6118,JBCACHE-1151,JBCACHE-811,is blocked by
6119,JBCACHE-1151,JBCACHE-1322,is blocked by
6120,JBCACHE-1151,JBCACHE-1236,blocks
6121,JBCACHE-1151,JBCACHE-97,blocks
6122,JBMICROCONT-281,JBMICROCONT-28,blocks
6123,JBIDE-192,JBIDE-129,duplicates
6124,JBIDE-186,JBIDE-129,duplicates
6125,JBAS-2079,JBAS-1525,is related to
6126,JBAS-1682,JBAS-1525,is related to
6127,JBWS-213,JBWS-212,is blocked by
6128,JBWS-213,JBWS-134,blocks
6129,JBWS-210,JBWS-208,is blocked by
6130,JBWS-210,JBWS-135,blocks
6131,JBCACHE-205,JBCACHE-104,relates to
6132,JBAS-363,JBAS-1545,is duplicated by
6133,JBAS-363,JBAS-1621,is duplicated by
6134,JBAS-363,JBAS-2324,is duplicated by
6135,JBAS-363,JBAS-2679,relates to
6136,JBWS-204,JBWS-149,blocks
6137,JBWS-204,JBWS-147,relates to
6138,JBAS-1624,JBAS-1551,is related to
6139,JBAS-1592,JBAS-1555,is duplicated by
6140,JBAS-2004,JBCACHE-106,is blocked by
6141,JBAS-2004,JBAS-2170,blocks
6142,JBCACHE-201,JBCACHE-106,is related to
6143,JBCACHE-133,JBCLUSTER-39,blocks
6144,JBCACHE-133,JBCACHE-128,blocks
6145,JBCACHE-133,JBCACHE-128,relates to
6146,JBCACHE-133,JBCACHE-140,relates to
6147,JBCACHE-133,JBCACHE-160,relates to
6148,JBCACHE-133,JBCACHE-109,is related to
6149,JBAOP-270,JBCACHE-110,blocks
6150,JBCACHE-281,JBCACHE-110,blocks
6151,JBCACHE-694,JBCACHE-110,is blocked by
6152,JBCACHE-675,JBCACHE-110,is related to
6153,JBCACHE-676,JBCACHE-110,is related to
6154,JBWS-277,JBWS-169,blocks
6155,JBWS-277,JBWS-153,is related to
6156,JBAS-2130,JBAS-1568,duplicates
6157,JBWS-166,JBAS-1579,blocks
6158,JBWS-166,JBAS-1639,blocks
6159,JBAS-1633,JBAS-1580,blocks
6160,JBAS-1598,JBAS-1854,relates to
6161,JBAS-1598,JBAS-1584,is related to
6162,JBLAB-181,JBLAB-126,is incorporated by
6163,JBLAB-163,JBLAB-164,blocks
6164,JBLAB-163,JBLAB-127,relates to
6165,JBLAB-135,JBLAB-127,is incorporated by
6166,JBLAB-136,JBLAB-127,is incorporated by
6167,JBREM-105,JBREM-78,is blocked by
6168,JBREM-105,JBREM-74,is blocked by
6169,JBNMAN-80,JBNMAN-75,duplicates
6170,JBPM-238,JBPM-237,is related to
6171,JBWS-434,JBXB-40,is blocked by
6172,JBWS-434,JBWS-512,blocks
6173,JBWS-434,JBWS-514,blocks
6174,JBWS-434,JBWS-1100,blocks
6175,JBWS-434,JBXB-43,blocks
6176,JBWS-434,JBWS-720,is related to
6177,JBWS-328,JBWS-514,is related to
6178,JBWS-457,JBWS-440,is blocked by
6179,JBWS-457,JBWS-441,is blocked by
6180,JBWS-457,JBWS-442,is blocked by
6181,JBWS-457,JBWS-443,is blocked by
6182,JBWS-457,JBWS-453,is blocked by
6183,JBWS-457,JBWS-345,is blocked by
6184,JBWS-457,JBWS-540,is blocked by
6185,JBWS-457,JBWS-543,is blocked by
6186,JBWS-457,JBWS-567,blocks
6187,JBWS-556,JBWS-569,blocks
6188,JBWS-556,JBWS-570,blocks
6189,JBWS-556,JBWS-571,blocks
6190,JBWS-556,JBWS-572,blocks
6191,JBWS-556,JBWS-573,blocks
6192,JBWS-556,JBWS-574,blocks
6193,JBWS-556,JBWS-575,blocks
6194,JBWS-556,JBWS-576,blocks
6195,JBWS-556,JBWS-578,blocks
6196,JBWS-556,JBWS-579,blocks
6197,JBWS-556,JBWS-580,blocks
6198,JBWS-556,JBWS-581,blocks
6199,JBWS-556,JBWS-600,blocks
6200,JBWS-556,JBWS-601,blocks
6201,JBWS-556,JBWS-602,blocks
6202,JBWS-556,JBWS-605,blocks
6203,JBWS-556,JBWS-606,blocks
6204,JBWS-556,JBWS-613,blocks
6205,JBWS-556,JBWS-614,blocks
6206,JBWS-556,JBWS-616,blocks
6207,JBWS-556,JBWS-617,blocks
6208,JBWS-556,JBWS-619,blocks
6209,JBWS-556,JBWS-620,blocks
6210,JBWS-556,JBWS-621,blocks
6211,JBWS-556,JBWS-622,blocks
6212,JBWS-556,JBWS-567,blocks
6213,JBWS-556,JBWS-346,blocks
6214,JBWS-564,JBWS-569,blocks
6215,JBWS-564,JBWS-567,blocks
6216,JBWS-564,JBWS-346,blocks
6217,JBWS-566,JBWS-569,blocks
6218,JBWS-566,JBWS-580,blocks
6219,JBWS-566,JBWS-617,blocks
6220,JBWS-566,JBWS-567,blocks
6221,JBWS-566,JBWS-346,blocks
6222,JBWS-607,JBWS-603,blocks
6223,JBWS-607,JBWS-608,blocks
6224,JBWS-607,JBWS-615,blocks
6225,JBWS-607,JBWS-567,blocks
6226,JBWS-607,JBWS-346,blocks
6227,JBWS-583,JBWS-567,blocks
6228,JBWS-584,JBWS-567,blocks
6229,JBWS-540,JBWS-631,is blocked by
6230,JBWS-540,JBWS-457,blocks
6231,JBWS-540,JBWS-567,blocks
6232,JBWS-543,JBWS-457,blocks
6233,JBWS-543,JBWS-567,blocks
6234,JBBUILD-145,JBBUILD-244,is duplicated by
6235,JBBUILD-145,JBBUILD-157,relates to
6236,JBBUILD-157,JBBUILD-145,is related to
6237,JBBUILD-157,JBBUILD-244,is related to
6238,JBAS-2525,JBAS-2480,relates to
6239,JBAS-2525,JBAS-2623,is related to
6240,JBAS-2525,JBAS-2632,incorporates
6241,JBAS-2525,JBAS-2633,incorporates
6242,JBAS-2525,JBAS-2634,incorporates
6243,JBAS-2602,JBAS-2624,is blocked by
6244,JBAS-2602,JBAS-2623,incorporates
6245,JBAS-3324,JBAS-3304,is blocked by
6246,JBAS-3324,JBAS-3373,blocks
6247,JBAS-3324,JBAS-3374,blocks
6248,JBAS-3324,JBAS-3419,blocks
6249,JBAS-3324,JBAS-2673,relates to
6250,JBAS-3324,JBAS-2624,relates to
6251,JBAS-2825,JBAS-2629,relates to
6252,JBREM-363,JBMESSAGING-207,blocks
6253,JBREM-469,JBMESSAGING-207,blocks
6254,JBREM-605,JBMESSAGING-207,blocks
6255,JBREM-371,JBMESSAGING-207,blocks
6256,JBPM-436,JBPM-492,relates to
6257,JBPM-436,JBPM-564,is related to
6258,JBPM-564,JBPM-436,relates to
6259,JBPM-564,JBPM-492,relates to
6260,JBPM-564,JBPM-258,relates to
6261,JBPM-564,JBPM-557,relates to
6262,JBPM-564,JBPM-1050,relates to
6263,JBPM-564,JBPM-450,relates to
6264,JBPM-564,JBPM-311,relates to
6265,JBPM-564,JBPM-433,relates to
6266,JBPM-564,JBPM-656,relates to
6267,JBAS-3892,JBTM-186,is blocked by
6268,JBAS-3892,JBTM-196,is blocked by
6269,JBAS-3892,JBTM-80,is blocked by
6270,JBAS-3892,JBTM-20,is blocked by
6271,JBTM-331,JBTM-20,is related to
6272,JBBUILD-303,JBBUILD-246,relates to
6273,JBAS-3101,HIBERNATE-34,is blocked by
6274,JBAS-3101,JBAS-2642,is related to
6275,JBAS-3061,JBAS-2642,relates to
6276,JBPORTAL-468,JBLAB-586,blocks
6277,JBWS-222,JBWS-189,is duplicated by
6278,JBWS-222,JBWS-639,is duplicated by
6279,JBWS-222,JBAS-2242,is incorporated by
6280,JBWS-414,JBWS-643,relates to
6281,JBWS-510,JBXB-43,blocks
6282,JBWS-548,JBXB-43,blocks
6283,JBWS-548,JBWS-716,is duplicated by
6284,JBWS-548,JBWS-425,relates to
6285,JBWS-549,JBXB-43,blocks
6286,JBWS-549,JBWS-349,relates to
6287,JBWS-546,JBXB-43,blocks
6288,JBWS-546,JBWS-251,relates to
6289,JBWS-458,JBWS-346,is blocked by
6290,JBWS-458,JBWS-641,blocks
6291,JBAS-2450,JBWS-641,is blocked by
6292,JBAS-2450,JBAS-2816,is related to
6293,JBAS-2410,JBAS-4043,relates to
6294,JBAS-2410,JBAS-2654,relates to
6295,JBAS-2558,JBAS-2654,relates to
6296,JGRP-226,JGRP-205,is blocked by
6297,JGRP-226,JGRP-181,is blocked by
6298,JGRP-226,JGRP-225,is related to
6299,JGRP-303,JGRP-181,is blocked by
6300,JGRP-360,JGRP-181,is related to
6301,JBAS-3149,JBAS-2661,relates to
6302,JBAS-3306,JBPORTAL-895,blocks
6303,JBAS-3306,JBAS-3290,blocks
6304,JBAS-3306,JBAS-2609,blocks
6305,JBAS-3306,JBAS-3554,relates to
6306,JBAS-3306,JBAS-2663,is related to
6307,JBAS-3554,JBAS-3306,is related to
6308,JBAS-3554,JBAS-2663,is related to
6309,JBWS-1907,JBWS-2116,blocks
6310,JBWS-1907,JBWS-652,is related to
6311,JBWS-1907,JBPAPP-1349,is incorporated by
6312,JBPAPP-1349,JBPAPP-1210,blocks
6313,JBPAPP-1349,JBWS-652,incorporates
6314,JBPAPP-1349,JBWS-1907,incorporates
6315,JBPAPP-1349,JBWS-2116,incorporates
6316,JBAS-3331,JBAS-2745,duplicates
6317,JBAS-3331,JBAS-2668,is related to
6318,JBAS-2447,JBAS-2446,relates to
6319,JBAS-2447,JBAS-2670,is related to
6320,JBAS-2912,JBAS-2670,is related to
6321,JBCACHE-297,JBCACHE-388,is blocked by
6322,JBAS-3473,JBCACHE-595,is blocked by
6323,JBAS-3473,JBCACHE-388,is related to
6324,JBWS-716,JBWS-548,duplicates
6325,JBWS-716,JBXB-47,duplicates
6326,JBWS-716,JBWS-812,is related to
6327,JBWS-716,JBWS-707,is related to
6328,JBCACHE-145,JBCACHE-390,is blocked by
6329,JBAOP-395,JBAOP-200,incorporates
6330,JBAOP-395,JBAOP-290,incorporates
6331,JBAOP-395,JBAOP-310,incorporates
6332,JBAOP-395,JBAOP-397,incorporates
6333,JBAS-2155,JBAS-2840,is blocked by
6334,JBAS-2155,JBAS-2679,is related to
6335,JBAS-2155,JBAS-2073,is incorporated by
6336,SECURITY-225,SECURITY-133,duplicates
6337,SECURITY-225,JBAS-2681,is duplicated by
6338,SECURITY-225,JBAS-3275,is duplicated by
6339,SECURITY-225,JBPAPP-2232,is incorporated by
6340,JBAS-3275,JBAS-2681,duplicates
6341,JBAS-3275,SECURITY-225,duplicates
6342,JGRP-367,JGRP-277,duplicates
6343,JGRP-367,JGRP-182,is duplicated by
6344,JGRP-277,JGRP-411,blocks
6345,JGRP-277,JGRP-367,is duplicated by
6346,JGRP-277,JGRP-182,is related to
6347,JBAS-1898,JBAS-2685,is duplicated by
6348,JBBUILD-61,JBXB-37,is blocked by
6349,JBBUILD-61,JBXB-49,is duplicated by
6350,JBBUILD-61,JBXB-42,relates to
6351,JBXB-40,JBXB-50,is blocked by
6352,JBXB-40,JBXB-51,is blocked by
6353,JBXB-40,JBWS-434,blocks
6354,JBXB-40,JBWS-485,blocks
6355,JBAOP-257,JBAOP-204,blocks
6356,JBCACHE-175,JBCACHE-395,incorporates
6357,JBAS-3102,JBAS-2699,blocks
6358,JBAS-3102,JBAS-2915,blocks
6359,JBAS-3142,JBAS-2699,relates to
6360,JBAS-3142,JBAS-3899,is related to
6361,JBWS-2077,JBWS-670,is related to
6362,JBWS-265,JBWS-169,blocks
6363,JBWS-265,JBWS-670,relates to
6364,JBAS-5210,JBAS-2705,incorporates
6365,JBCLUSTER-67,JBAS-2714,relates to
6366,JBLAB-689,JBLAB-599,blocks
6367,JBLAB-751,JBLAB-599,blocks
6368,JBLAB-756,JBLAB-797,is blocked by
6369,JBLAB-756,JBLAB-599,blocks
6370,JBLAB-815,JBLAB-599,blocks
6371,JBAS-1854,JBAS-2718,is blocked by
6372,JBAS-1854,JBAS-2802,relates to
6373,JBAS-1854,JBAS-1598,is related to
6374,JBSER-45,EJBTHREE-423,blocks
6375,JBSER-45,JBSER-43,blocks
6376,JBXB-66,JBWS-673,blocks
6377,JBAS-2076,JBAS-2726,relates to
6378,JBREM-199,JBREM-175,duplicates
6379,JBREM-199,JBREM-200,relates to
6380,JBREM-199,JBREM-307,relates to
6381,JBAS-2865,JBAS-2190,blocks
6382,JBAS-2865,JBAS-2731,blocks
6383,JBLAB-685,JBLAB-603,blocks
6384,JBAS-6427,JBAS-2737,is related to
6385,JBAS-70,JBAS-2738,is blocked by
6386,JBPORTAL-393,JBAS-2738,relates to
6387,JBWS-419,JBWS-364,is duplicated by
6388,JBWS-419,JBWS-674,relates to
6389,JBWS-419,JBAS-2242,is incorporated by
6390,JBAS-3258,JBAS-2741,is related to
6391,JBAS-3722,JBAS-2744,relates to
6392,JBAS-1799,JBAS-2750,is blocked by
6393,JBMESSAGING-122,JBADMCON-119,blocks
6394,JBMESSAGING-122,JBMESSAGING-182,blocks
6395,JBMESSAGING-122,JBMESSAGING-217,blocks
6396,JBAS-2038,JBWS-678,is related to
6397,JBAS-2038,JBAS-2282,is incorporated by
6398,JBAS-2282,JBWS-678,relates to
6399,JBAS-2282,JBAS-2038,incorporates
